player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles
Cairo Santos,8932,K,16,KC,0,86,0,0,0,75,61.0,51.7,,,,65.4,0,0,2,0,1
Kerry Wynn,8938,ED,14,NYG,64,41,8,0,16,0,74.5,,,,,,0,0,3,1,0
Jamie Meder,8940,DI,16,CLV,0,0,5,0,78,52,75.2,,,,,,0,0,0,0,0
Albert Wilson,8943,WR,15,KC,37,30,27,57,0,0,54.4,,59.9,,,,0,0,1,1,1
Scott Simonson,8954,TE,3,CAR,0,0,2,0,0,7,60.8,,,,,,0,0,0,0,0
Juwan Thompson,8955,HB,8,DEN,27,20,16,42,0,0,49.7,,,,,,0,0,0,0,1
Casey Kreiter,8959,LS,10,DEN,0,0,0,48,0,47,53.0,,,,,,1,0,1,0,0
Zac Kerin,8960,G,8,MIN,0,0,0,0,0,33,62.6,,,,,,0,0,0,0,0
Josh Wells,8968,T,4,JAX,0,0,0,0,0,15,44.6,,,,,,1,0,0,0,0
Ethan Westbrooks,8976,ED,14,LA,1,0,10,0,61,0,60.2,,,,,,0,0,0,0,0
Ben Gottschalk,8979,C,1,TB,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0
Je'Ron Hamm,8981,TE,5,SF,17,19,15,15,0,0,61.7,,,,,,0,0,1,0,1
Denico Autry,8982,DI,16,OAK,0,0,9,0,65,0,77.4,,,,,,0,0,0,0,0
Corey Brown,8986,WR,10,CAR,3,31,13,12,0,0,69.3,,,,,,1,0,2,0,0
Robert Nelson,8989,CB,11,HST,25,51,43,19,40,0,79.2,,59.9,,,,1,0,10,0,0
Chris Boswell,8990,K,15,PIT,0,81,0,0,0,62,48.0,49.2,,,,74.2,2,1,1,0,0
Julius Warmsley,8993,DI,5,MIA,3,0,0,0,26,0,68.6,,,,,,0,0,0,0,0
Bryan Witzmann,8995,T,11,KC,0,0,0,0,0,49,62.7,,,,,,0,0,0,0,0
Willie Snead IV,8999,WR,7,NO,2,2,11,0,0,0,60.5,,,,,,0,0,0,0,0
Shaquil Barrett,9000,ED,16,DEN,25,26,72,91,60,0,83.0,,,,,,0,0,3,1,2
James Hurst,9001,T,16,BLT,0,0,0,0,0,68,62.0,,,,,,0,0,0,0,0
Taylor Gabriel,9002,WR,7,ATL,1,2,23,14,0,0,50.6,,,,,,1,0,0,0,1
Josh Mauro,9003,ED,15,ARZ,10,0,5,22,66,4,59.0,,,,,,0,0,0,1,0
Todd Davis,9007,LB,16,DEN,2,0,25,13,61,0,54.5,,,,,,0,0,0,0,0
Kasim Edebali,9011,ED,16,NO,56,86,50,59,20,10,54.5,,,,,,0,0,3,0,2
Antonio Andrews,9014,HB,16,TEN,84,46,34,65,0,0,55.4,,58.9,,,,1,0,3,0,2
Tony Washington,9018,WR,2,JAX,0,12,5,0,0,0,63.0,,,,,,0,0,0,0,0
Deontae Skinner,9019,LB,4,NYG,16,17,24,13,0,0,71.7,,,,,,0,0,6,0,1
Christian Jones,9020,ED,16,CHI,74,64,50,62,72,0,68.0,,,,,,0,0,6,1,2
Robert Thomas,9022,DI,4,NYG,0,0,0,0,6,0,59.3,,,,,,0,0,0,0,0
Cornelius Lucas,9025,T,5,DET,0,0,0,0,0,23,61.2,,,,,,0,0,0,0,0
Tenny Palepoi,9028,DI,12,SD,7,0,12,0,55,42,40.4,,,,,,1,0,0,0,0
Cody Parkey,9030,K,14,CLV,0,57,0,0,0,46,60.8,56.2,,,,52.1,1,0,0,0,0
Michael Ola,9032,T,5,BUF,0,0,0,0,0,27,61.3,,,,,,0,0,0,0,0
Kerry Hyder,9045,ED,12,DET,20,0,4,0,24,0,56.0,,,,,,0,0,0,0,0
Josh Walker,9046,G,1,HST,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0
Charcandrick West,9047,HB,6,KC,0,0,0,20,0,0,35.3,,,,,,0,0,0,0,1
Craig Watts,9058,G,2,NYJ,7,0,0,0,0,1,57.6,,,,,,0,0,0,0,0
Deji Olatoye,9061,CB,5,ATL,0,13,13,1,0,0,64.1,,,,,,0,0,0,0,0
Chris McCain,9063,ED,2,NO,12,10,5,0,0,0,63.6,,,,,,0,0,1,0,0
Asante Cleveland,9066,TE,4,SD,13,1,4,0,0,0,58.5,,,,,,0,0,0,0,0
Josh Andrews,9068,C,3,PHI,0,0,0,0,0,11,61.6,,,,,,0,0,0,0,0
Adarius Taylor,9074,LB,16,TB,81,81,71,70,3,0,55.5,,,,,,2,0,4,0,1
Jeremy Butler,9080,WR,2,SD,6,0,3,2,0,0,59.7,,,,,,0,0,0,0,0
Donald Hawkins,9081,T,4,NYJ,0,0,0,0,0,20,27.4,,,,,,0,0,0,0,0
Brandon Coleman,9086,WR,16,NO,95,1,4,15,0,0,59.1,,,,,,0,0,1,0,1
Alejandro Villanueva,9091,T,16,PIT,0,0,0,0,0,66,62.0,,,,,,0,0,0,0,0
Xavier Grimble,9092,TE,12,PIT,43,1,0,8,0,15,59.7,,,,,,0,0,0,0,0
Ryan Hewitt,9107,FB,16,CIN,76,1,1,67,0,70,80.0,,,,,,0,0,2,0,0
Anthony Johnson,9109,DI,7,NYJ,4,25,24,0,11,0,52.1,,,,,,0,0,0,0,0
Marcus Williams,9115,CB,13,NYJ,1,52,28,14,1,0,68.0,,,,,,0,0,1,0,0
Andrew Norwell,9126,G,16,CAR,0,0,0,0,0,73,63.6,,,,,,0,0,0,0,0
Akeem Davis,9127,S,2,JAX,9,14,11,2,0,0,73.5,,,,,,0,0,0,0,0
Jonotthan Harrison,9132,G,13,IND,0,0,0,0,0,60,55.1,,,,,,1,0,0,0,0
Garry Gilliam,9137,T,13,SEA,0,0,0,0,0,58,63.4,,,,,,0,0,0,0,0
Chandler Catanzaro,9140,K,16,ARZ,0,83,0,2,0,77,61.0,62.5,,58.8,,55.6,0,0,1,0,0
Brian Dixon,9146,CB,5,ARZ,0,31,18,19,21,0,45.6,,,,,,1,0,1,0,2
Gabe Ikard,9153,C,2,CLV,0,0,0,0,0,11,61.1,,,,,,0,0,0,0,0
DeAndre Coleman,9157,DI,2,BUF,0,0,0,0,8,0,59.8,,,,,,0,0,0,0,0
D.J. Tialavea,9167,TE,1,ATL,0,4,0,0,0,0,61.0,,,,,,0,0,0,0,0
Orleans Darkwa,9173,HB,9,NYG,31,23,41,43,0,0,48.8,,,,,,1,0,3,0,3
Tyler Ott,9174,LS,3,CIN,0,0,0,13,0,15,62.8,,,,,,0,0,0,0,0
Adrian Phillips,9177,S,13,SD,67,27,25,26,58,0,54.6,,,,,,2,0,1,1,2
Trey Burton,9185,TE,15,PHI,75,79,48,54,0,15,68.6,,,,,,1,0,6,1,2
George Atkinson,9187,HB,16,CLV,86,63,62,20,0,0,61.8,,44.1,,,,0,0,2,2,2
Zach Kerr,9195,DI,12,IND,0,0,4,0,5,60,64.2,,,,,,0,0,0,0,0
Dashaun Phillips,9198,CB,5,WAS,0,29,13,12,4,0,41.4,,,,,,2,1,2,0,1
Carlos Fields,9200,LB,1,SD,0,3,0,0,0,0,61.7,,,,,,0,0,0,0,0
Damien Williams,9205,HB,15,MIA,77,68,60,86,0,0,38.8,,59.7,,,,1,0,2,0,2
Cameron Brate,9207,TE,15,TB,20,0,0,65,0,27,57.8,,,,,,0,0,0,0,0
Ryan Groy,9221,C,16,BUF,0,0,0,0,0,71,62.1,,,,,,0,0,0,0,0
Shamiel Gary,9231,S,3,BUF,17,16,15,12,0,0,49.9,,,,,,0,0,1,0,2
Marcus Roberson,9241,CB,7,BUF,6,23,13,7,0,0,56.4,,,,,,1,0,0,0,0
Chris Davis,9242,CB,4,SF,25,0,13,0,0,0,60.2,,44.5,,,,0,0,0,0,0
C.J. Goodwin,9243,CB,14,ATL,53,80,55,45,52,0,84.5,,,,,,1,1,8,1,0
Fitzgerald Toussaint,9244,HB,16,PIT,77,72,73,25,0,0,51.2,,54.9,,,,1,0,4,0,0
Justin Perillo,9248,TE,9,GB,53,3,0,2,0,0,59.0,,,,,,0,0,0,0,0
Daniel Sorensen,9253,S,16,KC,74,86,66,78,60,0,65.0,,60.0,,,,1,0,7,2,3
Tyler Shatley,9257,G,16,JAX,53,0,0,0,0,67,62.1,,,,,,0,0,0,0,0
James Ferentz,9258,C,2,DEN,0,0,0,0,0,7,61.1,,,,,,0,0,0,0,0
Brandon Dunn,9262,DI,1,HST,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0
Joe Thomas,9272,LB,16,GB,74,27,35,53,0,0,67.6,,,,,,1,1,2,0,1
Trey Hopkins,9276,G,1,CIN,0,0,0,0,0,5,60.8,,,,,,0,0,0,0,0
Michael Palardy,9277,P,7,CAR,0,0,0,37,0,32,62.5,,,58.7,,,0,0,0,0,0
Freddie Martino,9292,WR,12,TB,51,33,19,0,0,0,61.9,,,,,,0,0,0,0,0
Isaiah Crowell,9295,HB,1,CLV,0,0,0,1,0,0,69.2,,,,,,0,0,1,0,0
Isaiah Burse,9300,WR,9,SD,48,0,33,0,0,0,60.2,,54.8,,66.1,,0,0,0,0,0
Keith Smith,9302,FB,16,DAL,71,41,15,60,0,0,62.7,,,,,,0,0,5,0,2
Erik Swoope,9303,TE,16,IND,91,89,29,19,1,78,49.2,,,,,,1,0,4,0,2
Tyler Larsen,9304,G,9,CAR,9,0,0,0,0,39,58.0,,,,,,0,0,0,0,0
Jeremiah Sirles,9305,T,14,MIN,0,0,0,0,0,45,56.0,,,,,,1,0,0,0,0
Anthony Steen,9315,C,15,MIA,5,0,0,0,0,62,63.2,,,,,,0,0,0,0,0
Mike Pennel,9316,DI,8,GB,0,0,0,0,0,36,62.7,,,,,,0,0,0,0,0
Shayne Skov,9317,LB,9,SF,53,39,34,48,45,0,61.0,,,,,,1,1,3,3,4
Zachary Orr,9326,LB,15,BLT,15,0,20,79,54,0,65.5,,,,,,0,0,2,0,2
Louis Young,9335,CB,6,CAR,31,17,20,14,3,0,74.4,,,,,,1,0,2,0,0
Jayrone Elliott,9336,ED,11,GB,16,52,38,31,43,0,73.4,,,,,,0,0,7,2,2
Jacob Schum,9373,P,16,GB,0,0,0,57,0,77,63.6,,,61.2,,,0,0,0,0,0
Patrick Murray,9389,K,2,CLV,0,7,0,0,0,6,60.0,61.4,,,,53.5,0,0,1,0,0
Marcus Ball,9391,S,6,SF,35,23,29,30,3,0,56.8,,,,,,0,0,1,0,0
Dante Fowler Jr.,9436,ED,1,JAX,0,0,0,0,1,0,60.0,,,,,,1,0,0,0,0
Amari Cooper,9437,WR,3,OAK,4,0,0,0,0,0,58.9,,60.0,,,,0,0,0,0,0
Brandon Scherff,9438,G,14,WAS,0,0,0,0,0,70,63.1,,,,,,0,0,0,0,0
Leonard Williams,9439,DI,16,NYJ,0,0,8,0,73,0,70.6,,,,,,0,0,0,0,0
Vic Beasley Jr.,9441,ED,2,ATL,0,0,6,0,0,0,60.7,,,,,,0,0,0,0,0
Ereck Flowers,9442,T,16,NYG,0,0,0,0,0,57,63.0,,,,,,0,0,0,0,0
Trae Waynes,9444,CB,15,MIN,3,37,66,13,49,0,63.4,,,,,,0,0,3,1,1
Danny Shelton,9445,DI,6,CLV,0,0,5,0,2,0,60.7,,,,,,0,0,0,0,0
Andrus Peat,9446,T,15,NO,0,0,0,0,0,78,42.0,,,,,,1,0,0,0,0
Kevin Johnson,9449,CB,6,HST,1,24,35,8,25,0,47.5,,,,,,1,1,4,0,1
Arik Armstead,9450,DI,2,SF,0,0,2,0,6,0,60.3,,,,,,0,0,0,0,0
Marcus Peters,9451,CB,5,KC,0,0,6,0,0,0,59.9,,,,,,0,0,0,0,0
Cam Erving,9452,C,10,CLV,0,0,0,0,0,28,61.5,,,,,,0,0,0,0,0
Nelson Agholor,9453,WR,4,PHI,17,0,3,0,0,0,59.2,,60.0,,60.1,,0,0,0,0,0
Cedric Ogbuehi,9454,T,5,CIN,0,0,0,0,0,21,62.1,,,,,,0,0,0,0,0
Bud Dupree,9455,ED,3,PIT,0,0,0,0,11,0,60.4,,,,,,0,0,0,0,0
Shane Ray,9456,ED,1,DEN,0,0,0,0,2,0,59.5,,,,,,0,0,0,0,0
D.J. Humphries,9457,T,13,ARZ,0,0,0,0,0,52,63.2,,,,,,0,0,0,0,0
Shaq Thompson,9458,LB,13,CAR,9,4,23,45,67,0,60.6,,,,,,0,0,0,1,1
Byron Jones,9460,S,16,DAL,28,91,58,23,26,0,58.8,,,,,,3,0,6,0,1
Laken Tomlinson,9461,G,16,DET,0,0,0,0,0,69,46.6,,,,,,0,0,0,0,0
Phillip Dorsett,9462,WR,3,IND,0,0,3,0,0,0,60.1,,,,56.6,,0,0,0,0,0
Damarious Randall,9463,CB,8,GB,0,9,13,0,18,0,57.2,,,,60.1,,1,0,2,0,0
Stephone Anthony,9464,ED,10,NO,32,33,24,15,32,0,54.5,,,,,,0,0,1,1,1
Malcom Brown,9465,DI,16,NE,0,0,12,0,53,0,58.4,,,,,,0,0,0,0,0
Landon Collins,9466,S,16,NYG,0,5,2,35,56,0,59.2,,,,,,0,0,0,0,0
Donovan Smith,9467,T,9,TB,0,0,0,0,0,42,51.2,,,,,,1,0,0,0,0
Mario Edwards Jr.,9468,DI,2,OAK,0,0,0,0,7,0,30.0,,,,,,1,0,0,0,0
Devin Smith,9470,WR,3,NYJ,0,6,0,8,0,0,68.5,,,,,,0,0,2,0,0
Preston Smith,9471,ED,16,WAS,0,0,0,9,73,1,74.3,,,,,,0,0,0,0,0
Eddie Goldman,9472,DI,6,CHI,0,0,0,0,15,0,58.0,,,,,,0,0,0,0,0
Jalen Collins,9475,CB,5,ATL,8,19,10,2,8,0,65.0,,,,,,0,0,0,0,0
Benardrick McKinney,9476,LB,16,HST,0,0,14,4,61,0,60.6,,,,,,0,0,0,0,0
Eric Kendricks,9478,LB,13,MIN,0,0,6,0,48,0,60.8,,,,,,0,0,0,0,0
Jaquiski Tartt,9479,S,15,SF,33,46,44,47,1,0,79.9,,,,,,2,0,11,0,0
Eric Rowe,9480,CB,2,NE,2,0,5,0,0,0,60.0,,,,,,0,0,0,0,0
Denzel Perryman,9481,LB,1,SD,0,1,0,0,0,0,68.6,,,,,,0,0,1,0,0
Mitch Morse,9482,C,16,KC,0,0,0,0,0,75,46.5,,,,,,2,0,0,0,0
Ronald Darby,9483,CB,14,BUF,0,1,34,0,56,0,49.7,,,,,,2,0,0,0,0
Nate Orchard,9484,ED,2,CLV,11,0,1,0,0,0,58.0,,,,,,0,0,0,0,0
Jordan Phillips,9485,DI,16,MIA,0,0,5,0,70,2,71.2,,,,,,1,0,0,0,0
Jake Fisher,9486,T,5,CIN,18,0,0,0,0,1,65.1,,,,,,0,0,0,0,0
Ameer Abdullah,9487,HB,1,DET,1,0,0,0,0,0,60.0,,60.0,,,,0,0,0,0,0
Maxx Williams,9488,TE,4,BLT,13,17,4,5,0,10,65.4,,,,,,1,0,0,0,0
Rob Havenstein,9490,T,12,LA,0,0,0,0,0,34,62.7,,,,,,0,0,0,0,0
Markus Golden,9491,ED,9,ARZ,4,0,13,0,0,0,61.6,,,,,,0,0,0,0,0
Ty Sambrailo,9492,T,3,DEN,0,0,0,0,0,13,61.6,,,,,,0,0,0,0,0
Randy Gregory,9493,ED,1,DAL,0,0,0,0,1,0,59.8,,,,,,0,0,0,0,0
Ali Marpet,9494,G,16,TB,0,0,0,0,0,66,63.0,,,,,,0,0,0,0,0
Quinten Rollins,9495,CB,12,GB,0,4,17,1,34,0,62.7,,,,,,0,0,0,0,0
Frank Clark,9496,ED,7,SEA,0,0,20,0,2,0,60.7,,,,,,0,0,0,0,0
Jordan Richards,9497,S,11,NE,44,56,33,18,0,0,71.3,,,,,,0,0,2,0,0
D'Joun Smith,9498,CB,1,TEN,3,5,3,5,0,0,52.6,,,,,,0,0,0,0,0
Jeremiah Poutasi,9499,G,1,JAX,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0
A.J. Cann,9500,G,16,JAX,0,0,0,0,0,67,60.3,,,,,,0,0,0,0,0
Clive Walford,9501,TE,14,OAK,45,0,0,0,0,66,48.7,,,,,,1,0,0,0,0
Tyler Lockett,9502,WR,15,SEA,52,0,70,0,0,0,61.1,,67.2,,81.5,,0,0,0,0,0
Jaelen Strong,9503,WR,1,HST,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0
Jamon Brown,9505,G,9,LA,0,0,0,0,0,28,62.7,,,,,,0,0,0,0,0
Owa Odighizuwa,9507,ED,12,NYG,1,26,64,0,0,0,70.1,,,,,,0,0,1,1,0
Chris Conley,9509,WR,8,KC,9,0,0,1,0,0,64.6,,,,,,0,0,0,0,0
Duke Johnson Jr.,9510,HB,11,CLV,3,0,25,5,0,0,54.5,,59.9,,70.8,,0,0,0,0,0
Eli Harold,9512,ED,10,SF,0,17,16,5,5,0,59.9,,,,,,0,0,0,0,0
Alex Carter,9513,CB,1,DET,0,4,0,0,0,0,60.3,,,,,,0,0,0,0,0
John Miller,9514,G,16,BUF,0,0,0,0,0,71,66.6,,,,,,0,0,0,0,0
Lorenzo Mauldin,9515,ED,6,NYJ,0,0,5,0,1,0,60.7,,,,,,0,0,0,0,0
Craig Mager,9516,CB,9,SD,15,34,33,15,33,0,58.6,,61.1,,,,1,0,1,0,0
Jordan Hicks,9517,LB,15,PHI,2,2,3,0,65,0,60.3,,,,,,0,0,0,0,0
Tyler Kroft,9518,TE,14,CIN,54,28,21,56,0,55,59.3,,,,,,1,0,4,1,3
David Johnson,9519,HB,1,ARZ,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0
Sammie Coates,9520,WR,14,PIT,52,63,50,26,0,0,56.9,,66.8,,,,3,0,5,2,1
Danielle Hunter,9521,ED,13,MIN,4,21,15,3,13,0,65.9,,,,,,0,0,2,0,0
Chaz Green,9524,T,4,DAL,0,0,0,0,0,22,61.5,,,,,,0,0,0,0,0
Jeff Heuerman,9525,TE,2,DEN,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0
Henry Anderson,9526,DI,9,IND,0,0,2,0,43,0,58.8,,,,,,0,0,0,0,0
Ty Montgomery,9527,HB,14,GB,59,39,47,0,0,0,46.8,,56.7,,,,2,1,0,0,1
Xavier Cooper,9529,DI,11,CLV,0,0,2,0,56,0,57.8,,,,,,0,0,0,0,0
Geneo Grissom,9530,ED,11,NE,42,69,52,48,39,0,59.9,,,,,,1,0,3,0,0
Steven Nelson,9531,CB,14,KC,36,10,58,0,14,0,79.4,,,,,,1,0,1,0,0
Paul Dawson,9532,LB,2,CIN,4,8,7,13,0,0,74.8,,,,,,0,0,1,0,0
Angelo Blackson,9533,DI,13,TEN,12,1,26,0,46,18,52.1,,,,,,1,0,0,0,0
Trey Flowers,9534,ED,2,NE,0,0,1,0,2,0,60.2,,,,,,0,0,0,0,0
Daryl Williams,9535,T,11,CAR,0,0,0,0,0,48,61.7,,,,,,0,0,0,0,0
Jamison Crowder,9538,WR,16,WAS,6,0,59,0,0,0,60.2,,,,85.6,,0,0,0,0,0
Justin Hardy,9540,WR,16,ATL,63,88,61,8,0,0,32.6,,60.7,,,,4,0,0,0,1
Jalston Fowler,9541,FB,13,TEN,11,7,12,55,0,0,62.6,,,,,,1,0,0,0,0
Clayton Geathers,9542,S,9,IND,6,0,3,33,9,0,52.1,,,,,,0,0,1,0,1
T.J. Clemmings,9543,T,15,MIN,0,0,0,0,0,51,62.9,,,,,,0,0,0,0,0
Arie Kouandjio,9545,G,5,WAS,0,0,0,0,0,22,62.3,,,,,,0,0,0,0,0
Gabe Wright,9546,DI,3,CLV,0,0,1,0,11,0,59.4,,,,,,0,0,0,0,0
Jamil Douglas,9547,C,1,MIA,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0
Ibraheim Campbell,9548,S,14,CLV,73,40,38,77,35,0,64.2,,,,,,1,0,4,1,1
Rodney Gunter,9549,DI,13,ARZ,0,0,1,0,55,45,83.2,,,,,,0,0,0,0,0
Blake Bell,9550,TE,13,SF,71,39,39,39,0,0,57.8,,,,,,1,1,4,1,2
Ramik Wilson,9551,LB,11,KC,0,0,6,0,39,0,59.8,,,,,,0,0,0,0,0
Andrew Donnal,9552,T,15,LA,3,0,0,0,0,45,54.0,,,,,,0,0,0,0,0
Josh Shaw,9553,CB,16,CIN,1,43,46,69,60,0,67.1,,,,,,1,0,8,0,4
Za'Darius Smith,9555,ED,11,BLT,7,2,6,0,40,0,57.8,,,,,,0,0,0,0,0
Vince Mayle,9556,WR,6,BLT,10,32,25,27,0,0,59.4,,,,,,1,0,2,0,0
Kwon Alexander,9557,LB,16,TB,0,0,0,0,69,0,57.2,,,,,,0,0,0,0,0
Javorius Allen,9558,HB,8,BLT,18,33,41,0,0,0,69.8,,,,,,0,0,0,0,0
Mike Davis,9559,HB,7,SF,47,12,4,0,0,0,51.3,,58.8,,,,0,0,0,0,0
Damien Wilson,9560,LB,16,DAL,77,91,60,61,50,0,52.1,,61.2,,,,0,0,4,0,1
Jon Feliciano,9561,G,16,OAK,61,0,0,0,0,74,70.0,,,,,,0,0,0,0,0
Jake Ryan,9562,LB,14,GB,60,0,1,39,9,0,74.0,,,,,,0,0,1,0,0
Shaq Mason,9564,G,14,NE,0,0,0,0,0,67,64.2,,,,,,0,0,0,0,0
DeAndre Smelter,9565,WR,1,SF,8,0,0,0,0,0,56.6,,,,,,0,0,0,0,0
Max Garcia,9566,G,16,DEN,0,0,0,0,0,67,63.0,,,,,,0,0,0,0,0
Mark Glowinski,9567,G,16,SEA,53,0,0,0,0,72,45.4,,,,,,0,0,0,0,0
Grady Jarrett,9570,DI,16,ATL,0,0,6,0,64,0,59.1,,,,,,0,0,0,0,0
Rashad Greene Sr.,9572,WR,8,JAX,1,0,33,0,0,0,61.1,,60.0,,37.8,,0,0,0,0,0
Ben Heeney,9573,LB,2,OAK,5,8,10,8,1,0,69.5,,,,,,0,0,2,0,0
Martrell Spaight,9574,LB,14,WAS,55,73,37,45,10,0,71.0,,,,,,2,0,10,1,1
Adrian Amos,9575,S,15,CHI,2,58,4,0,53,0,66.9,,,,,,0,0,2,0,0
MyCole Pruitt,9576,TE,3,CHI,11,1,4,3,0,0,59.3,,,,,,0,0,0,0,0
Mykkele Thompson,9577,S,1,NYG,1,2,4,1,0,0,54.8,,,,,,0,0,0,0,0
Bobby McCain,9578,CB,16,MIA,0,65,74,38,35,0,68.8,,,,,,0,0,1,0,1
Stefon Diggs,9579,WR,4,MIN,0,0,8,0,0,0,60.4,,,,63.8,,0,0,0,0,0
Jay Ajayi,9582,HB,4,MIA,13,0,0,4,0,0,57.0,,,,,,0,0,0,0,0
David Parry,9584,DI,16,IND,0,0,19,0,77,0,60.6,,,,,,0,0,0,0,0
Kyle Emanuel,9586,ED,16,SD,83,27,53,59,44,0,65.9,,,,,,1,0,2,0,0
Tyeler Davison,9587,DI,14,NO,0,0,9,0,69,0,58.4,,,,,,0,0,0,0,0
Tony Lippett,9589,CB,16,MIA,16,17,61,6,66,0,67.7,,,,,,0,0,0,0,0
C.J. Uzomah,9590,TE,7,CIN,18,12,18,5,0,14,64.1,,,,,,0,0,0,0,0
J.J. Nelson,9592,WR,4,ARZ,10,0,0,0,0,0,60.0,,60.5,,,,0,0,0,0,0
Jesse James,9593,TE,16,PIT,28,2,0,0,0,66,59.6,,,,,,0,0,0,0,0
Ryan Russell,9596,ED,8,TB,13,24,30,0,5,0,68.2,,,,,,0,0,0,0,0
Lorenzo Doss,9597,CB,5,DEN,1,9,17,2,7,0,36.5,,,,,,2,0,0,0,0
Bradley Pinion,9598,P,16,SF,0,31,0,100,0,56,63.7,56.0,,56.2,,,0,0,1,0,1
Joe Cardona,9599,LS,16,NE,0,0,0,72,0,81,77.6,,,,,,0,0,2,0,0
Michael Burton,9601,FB,15,DET,73,22,16,4,0,0,55.6,,,,,,0,0,1,1,0
David Mayo,9602,LB,15,CAR,83,80,56,73,2,0,73.8,,,,,,1,0,8,2,2
Nick Boyle,9604,TE,6,BLT,29,18,7,4,0,29,70.0,,59.9,,,,0,0,2,0,0
D.J. Alexander,9605,LB,16,KC,74,80,63,77,60,0,89.4,,,,60.1,,1,0,7,2,1
James O'Shaughnessy,9606,TE,16,KC,57,85,66,78,0,0,69.8,,,,,,1,0,6,2,0
Cameron Artis-Payne,9607,HB,2,CAR,0,8,3,0,1,0,63.9,,,,,,0,0,0,0,0
Keith Mumphery,9608,WR,11,HST,24,39,22,0,1,0,57.4,,,,,,0,0,0,0,0
Deiontrez Mount,9610,ED,1,IND,0,5,3,0,0,0,60.5,,,,,,0,0,0,0,0
Geremy Davis,9619,WR,3,SD,16,1,2,0,0,0,58.5,,59.9,,,,0,0,0,0,0
JaCorey Shepherd,9624,CB,11,SF,52,21,33,0,5,0,54.3,,59.1,,,,1,0,1,0,1
Darius Philon,9625,DI,6,SD,0,0,7,0,31,0,60.2,,,,,,0,0,0,0,0
Nick O'Leary,9627,TE,16,BUF,81,0,63,6,0,32,72.7,,59.9,,,,0,0,0,1,0
Malcolm Johnson,9628,FB,7,CLV,38,14,10,9,0,0,56.5,,,,,,0,0,0,0,0
Derron Smith,9630,S,12,CIN,55,48,56,17,35,0,58.5,,,,,,2,0,1,0,1
Randall Telfer,9631,TE,3,CLV,16,0,0,0,0,0,54.9,,,,,,0,0,0,0,0
L.T. Walton,9632,DI,8,PIT,21,0,0,0,24,9,56.9,,,,,,0,0,0,0,0
Quandre Diggs,9633,CB,12,DET,0,58,25,0,0,0,65.2,,,,,,0,0,2,0,0
A.J. Derby,9635,TE,10,DEN,46,0,6,12,0,0,60.0,,,,,,0,0,0,1,0
Darius Kilgo,9636,DI,5,NE,0,0,2,0,3,0,59.7,,,,,,0,0,0,0,0
Darren Waller,9637,TE,12,BLT,47,48,39,63,0,12,72.0,,,,,,1,0,6,1,0
Aaron Ripkowski,9639,FB,16,GB,75,73,28,54,0,0,59.1,,,,,,0,0,2,0,2
Obum Gwacham,9642,ED,1,NO,3,1,1,2,0,0,59.6,,,,,,0,0,0,0,0
Christian Ringo,9643,DI,2,GB,1,0,0,0,1,0,59.4,,,,,,0,0,0,0,0
Anthony Chickillo,9645,ED,15,PIT,68,81,65,60,4,0,57.4,,,,,,0,0,4,0,1
Cody Wichmann,9648,G,10,LA,1,0,0,0,0,30,63.0,,,,,,0,0,0,0,0
Christian Covington,9649,DI,14,HST,41,0,1,0,57,7,53.5,,,,,,0,0,0,0,0
Rakeem Nunez-Roches,9650,DI,11,KC,0,0,5,0,36,0,59.7,,,,,,0,0,0,0,0
Hayes Pullard,9652,LB,16,JAX,90,63,64,79,32,0,67.3,,,,,,1,0,2,0,2
Neal Sterling,9653,TE,10,JAX,34,28,27,44,0,5,53.0,,,,,,1,0,1,0,0
Deon Simon,9656,DI,16,NYJ,0,0,1,0,75,31,40.9,,,,,,0,0,0,0,0
Bryce Hager,9657,LB,16,LA,80,58,86,99,13,0,86.8,,,,,,1,0,6,1,0
Bobby Hart,9659,T,14,NYG,0,0,0,0,0,47,63.1,,,,,,0,0,0,0,0
Ben Koyack,9662,TE,13,JAX,54,20,16,53,0,27,58.2,,,,,,0,0,1,0,0
Marcus Murphy,9663,HB,3,NO,21,0,8,0,0,0,60.6,,52.5,,65.1,,0,0,0,0,0
Edmond Robinson,9665,LB,12,MIN,36,50,35,39,0,0,52.2,,,,,,1,0,1,1,0
Dezmin Lewis,9667,WR,1,BUF,0,0,4,0,0,0,60.6,,,,,,0,0,0,0,0
Mark Nzeocha,9669,LB,5,DAL,10,15,5,5,0,0,64.6,,,,,,0,0,1,0,0
