player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Wallace Gilberry,4763,ED,16,CIN,631,498,126,7,62.4,49.4,69.4,64.9,61.3,48,2,14,32,1,18,1,2,16,1,1,1,11,11.0,6,11,0,0,0,112.5,1,0
Jerrell Freeman,4888,LB,13,IND,751,68,301,382,86.5,90.4,85.2,69.4,71.5,13,3,4,6,0,78,23,5,53,1,42,32,217,6.8,164,25,3,1,2,101.0,1,0
Cameron Wake,4907,ED,7,MIA,252,154,94,4,90.4,50.8,76.9,93.3,60.9,19,7,2,10,1,0,1,0,7,4,0,0,0,,0,,0,0,0,0.0,4,1
Tyson Jackson,4926,DI,16,ATL,462,193,269,0,67.7,74.6,79.0,47.0,63.2,7,0,0,7,0,21,7,0,16,0,0,0,0,,0,,0,0,0,0.0,0,0
Darrius Heyward-Bey,4930,WR,1,PIT,1,0,0,1,60.0,,56.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,0
B.J. Raji,4932,DI,15,GB,442,207,233,2,50.6,48.8,26.3,65.7,57.4,14,1,0,13,2,11,6,7,9,0,0,0,0,,0,,0,0,0,0.0,4,1
Brian Orakpo,4936,ED,16,TEN,963,418,430,115,70.8,62.5,77.4,69.4,68.6,49,7,6,36,4,35,12,3,27,1,14,11,86,7.8,44,18,0,0,2,92.3,2,0
Malcolm Jenkins,4937,S,16,PHI,1204,21,471,712,76.0,76.8,72.9,47.1,75.5,2,0,0,2,0,89,12,12,41,1,83,55,490,8.9,262,46,6,2,5,96.0,3,1
Brian Cushing,4938,LB,16,HST,985,149,372,464,57.5,66.9,55.9,45.8,57.7,6,0,1,5,4,76,17,16,51,0,36,29,285,9.8,224,44,0,0,1,99.7,3,0
Robert Ayers,4941,ED,12,NYG,577,380,185,12,81.2,62.2,64.7,85.0,62.8,48,10,13,25,4,22,9,3,27,2,0,0,0,,0,,0,0,0,0.0,3,0
Vontae Davis,4948,CB,16,IND,1049,2,413,634,70.1,66.6,75.4,66.0,69.7,1,0,0,1,0,45,6,5,17,0,96,49,584,11.9,146,48,7,4,11,76.9,8,0
Clay Matthews,4949,LB,16,GB,1021,320,383,318,60.3,55.9,37.0,63.2,59.6,54,7,10,37,1,45,11,17,35,0,35,25,271,10.8,175,32,1,1,1,91.5,1,0
Ziggy Hood,4955,DI,2,CHI,37,25,12,0,33.8,34.7,67.3,50.5,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Patrick Chung,4957,S,15,NE,893,14,323,556,74.8,68.5,75.8,65.9,74.8,4,0,0,4,0,62,16,7,27,1,66,36,360,10.0,135,42,2,0,9,80.4,5,0
James Laurinaitis,4958,LB,16,SL,1161,141,445,575,42.3,34.5,64.1,51.8,53.3,15,2,8,5,0,67,20,11,33,1,56,43,498,11.6,345,46,0,1,0,95.7,0,0
Rey Maualuga,4961,LB,15,CIN,617,26,264,327,66.6,59.8,39.0,62.1,69.6,7,0,1,6,0,54,12,20,29,0,40,31,247,8.0,130,27,0,1,2,82.0,1,0
Darius Butler,4964,CB,14,IND,578,6,165,407,57.6,66.5,65.4,49.5,55.9,1,0,1,0,0,44,3,6,12,1,66,47,600,12.8,186,51,5,1,3,118.2,2,1
Jairus Byrd,4965,S,13,NO,810,10,296,504,65.0,72.7,58.6,65.8,60.5,2,1,1,0,0,38,10,8,7,1,15,8,59,7.4,22,19,1,1,2,57.4,1,0
Connor Barwin,4969,ED,16,PHI,1044,476,395,173,60.9,51.2,68.0,67.9,58.0,48,8,7,33,5,35,8,5,23,1,15,9,108,12.0,54,28,0,0,1,82.1,3,0
Mike Mitchell,4970,S,16,PIT,1049,35,355,659,74.9,76.9,66.5,59.0,76.6,6,0,3,3,0,62,12,11,8,2,17,4,81,20.3,2,32,1,3,4,27.0,2,0
William Moore,4978,S,11,ATL,500,3,211,286,54.2,64.8,72.3,55.5,51.6,0,0,0,0,0,45,6,4,19,1,39,28,258,9.2,196,18,0,2,2,68.1,2,0
Paul Kruger,4980,ED,16,CLV,685,378,254,53,61.3,55.1,37.8,68.3,58.6,54,3,8,43,1,17,3,8,19,0,4,4,47,11.8,28,24,1,0,0,155.2,5,0
Sherrod Martin,4982,S,5,CHI,24,0,13,11,64.7,61.6,88.7,,62.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Sean Smith,4984,CB,13,KC,841,0,280,561,73.9,76.4,86.6,,71.7,0,0,0,0,0,40,6,2,14,0,79,42,575,13.7,99,48,5,2,8,87.3,3,1
Sen'Derrick Marks,4985,DI,4,JAX,144,102,42,0,57.3,63.7,41.1,51.8,,0,0,0,0,3,5,0,2,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Bradley Fletcher,4989,CB,2,NE,68,0,18,50,59.6,76.6,82.2,,56.2,0,0,0,0,0,9,1,0,2,1,9,8,129,16.1,25,43,1,0,0,155.8,1,0
Michael Johnson,4993,ED,16,CIN,850,549,269,32,66.8,79.7,67.2,52.9,72.9,50,5,13,32,2,27,13,5,17,3,3,3,24,8.0,14,9,0,0,0,100.0,3,2
Terrance Knighton,4995,DI,15,WAS,370,166,204,0,71.1,68.8,64.1,63.1,60.0,9,2,1,6,0,16,4,2,17,0,0,0,0,,0,,0,0,0,0.0,0,0
DeAndre Levy,4999,LB,1,DET,17,0,10,7,50.6,45.0,,,64.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Roy Miller,5004,DI,16,JAX,558,289,269,0,75.2,75.6,65.2,68.8,63.1,17,5,2,10,0,22,16,2,23,1,0,0,0,,0,,0,0,0,0.0,4,0
Brandon Tate,5006,WR,1,CIN,1,0,1,0,60.0,60.0,88.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Lardarius Webb,5011,CB,15,BLT,888,16,331,541,65.4,76.7,70.8,45.5,63.4,3,0,0,3,0,50,5,8,20,0,82,55,590,10.7,227,49,7,1,8,111.3,6,2
Chris Owens,5013,CB,2,NO,13,0,4,9,27.0,60.0,50.0,,27.0,0,0,0,0,0,0,0,1,0,0,3,3,35,11.7,5,15,2,0,0,154.9,0,0
Jerraud Powers,5015,CB,13,ARZ,779,9,280,490,57.0,59.1,39.3,82.6,56.0,2,1,0,1,0,50,2,9,15,0,79,49,687,14.0,219,63,4,1,6,101.6,2,0
Rashad Johnson,5018,S,14,ARZ,842,7,289,546,67.6,69.2,62.2,51.0,66.3,1,0,1,0,0,52,9,8,8,0,22,15,220,14.7,75,47,0,5,2,61.0,0,0
Keenan Lewis,5019,CB,6,NO,106,0,23,83,55.3,67.6,60.6,,59.4,0,0,0,0,0,6,0,1,1,0,11,7,147,21.0,68,61,1,0,1,137.5,1,0
Henry Melton,5028,DI,16,TB,511,330,181,0,45.3,38.1,55.3,58.6,63.7,26,3,9,14,2,21,5,3,10,1,1,1,5,5.0,9,5,0,0,0,87.5,4,0
Glover Quin,5035,S,16,DET,956,6,387,563,60.7,72.0,77.4,51.2,57.4,1,0,0,1,0,56,6,7,3,1,13,10,179,17.9,63,43,2,4,1,118.3,3,0
David Bruton,5037,S,13,DEN,485,14,118,353,70.2,70.5,68.2,68.6,68.8,3,1,0,2,0,35,6,7,15,2,40,24,288,12.0,139,29,1,2,4,69.6,4,1
Sammie Lee Hill,5038,DI,10,TEN,189,79,110,0,70.0,78.0,74.1,48.5,60.0,0,0,0,0,0,9,3,0,7,0,0,0,0,,0,,0,0,0,0.0,1,0
Lawrence Sidbury,5049,ED,1,TB,6,3,3,0,57.0,59.9,,55.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Greg Toler,5055,CB,10,IND,687,1,250,436,42.0,54.4,89.0,60.0,40.2,0,0,0,0,0,53,1,1,13,1,88,53,903,17.0,227,68,5,0,9,114.0,2,0
Jasper Brinkley,5074,LB,10,NYG,424,18,207,199,79.6,91.2,69.7,92.5,45.3,3,2,0,1,0,45,10,7,21,4,28,25,267,10.7,188,45,0,0,0,106.4,0,0
Chris Clemons,5089,S,6,ARZ,49,2,11,36,58.3,62.4,61.7,56.7,58.1,0,0,0,0,0,1,1,0,0,0,2,2,12,6.0,23,8,0,0,0,91.7,0,0
Don Carey,5101,S,5,DET,38,0,21,17,70.5,70.4,79.2,,65.7,0,0,0,0,0,5,1,0,2,0,1,1,7,7.0,4,7,0,0,0,95.8,0,0
Cedric Peerman,5109,HB,1,CIN,1,0,1,0,63.4,60.0,78.0,,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Brice McCain,5112,CB,14,MIA,715,6,315,394,56.4,52.2,53.5,52.9,58.4,1,0,0,1,0,32,5,6,9,0,62,37,454,12.3,175,52,1,1,8,81.0,4,0
Jason McCourty,5127,CB,4,TEN,214,1,93,120,49.5,70.2,61.2,60.0,45.1,1,0,0,1,0,11,6,2,1,0,24,18,207,11.5,60,22,2,0,1,128.3,0,0
Vance Walker,5134,DI,15,DEN,381,204,177,0,72.7,76.8,71.5,59.5,60.0,15,2,1,12,0,24,7,1,22,0,0,0,0,,0,,0,0,0,0.0,1,0
Captain Munnerlyn,5140,CB,16,MIN,710,26,178,506,77.1,71.9,68.7,69.8,77.4,8,1,2,5,0,51,5,3,27,1,81,56,550,9.8,278,65,3,2,3,90.0,6,2
E.J. Biggers,5141,CB,16,PHI,565,9,162,394,49.9,56.6,46.2,49.1,48.7,0,0,0,0,0,35,5,8,9,0,67,45,520,11.6,269,30,2,0,7,100.3,1,0
Jamarca Sanford,5155,S,12,NO,103,5,34,64,66.9,63.1,90.6,52.6,66.4,0,0,0,0,0,6,0,0,0,0,2,1,16,16.0,6,16,0,1,0,37.5,0,0
Julian Edelman,5156,WR,1,NE,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,3,0
Ricky Jean Francois,5168,DI,16,WAS,387,216,171,0,63.9,68.2,44.9,58.4,67.2,15,2,0,13,1,14,9,9,15,0,0,0,0,,0,,0,0,0,0.0,4,0
Clinton McDonald,5173,DI,6,TB,245,110,134,1,73.0,67.7,53.9,73.8,60.1,2,0,1,1,0,22,6,2,15,0,0,0,0,,0,,0,0,0,0.0,1,0
Rashad Jennings,5174,HB,1,NYG,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Baker,5188,DI,16,WAS,618,376,242,0,77.3,75.5,80.8,71.8,70.2,41,7,10,24,1,32,9,4,33,3,0,0,0,,0,,0,0,0,0.0,4,0
Tony Carter,5191,CB,1,NO,2,0,0,2,63.1,,,,62.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Desmond Bryant,5204,DI,14,CLV,537,325,207,5,62.7,57.7,66.5,68.2,57.2,33,7,9,17,0,18,3,3,23,1,0,0,0,,0,,0,0,0,0.0,1,0
Steve McLendon,5232,DI,16,PIT,379,219,159,1,61.1,72.3,75.7,52.6,60.0,7,1,1,5,0,11,2,2,10,0,1,1,23,23.0,23,23,0,0,0,118.8,3,0
Colt Anderson,5242,S,9,IND,161,3,69,89,61.8,53.9,53.0,62.5,63.3,0,0,0,0,0,8,3,2,2,0,3,2,42,21.0,20,25,0,0,0,109.7,0,0
Michael Bennett,5273,ED,16,SEA,818,529,274,15,78.3,77.6,44.7,80.7,61.1,84,11,16,57,0,27,11,11,32,2,4,2,21,10.5,9,11,0,0,0,65.6,11,3
Ramon Humber,5310,LB,14,NO,272,18,108,146,40.9,61.5,83.1,52.2,37.5,2,1,1,0,0,32,6,1,15,0,22,19,250,13.2,116,27,1,0,0,129.2,1,0
Dan Skuta,5349,LB,13,JAX,418,81,214,123,59.9,67.5,53.1,74.0,39.7,11,2,1,8,1,28,6,7,18,1,10,7,59,8.4,36,21,0,0,0,85.0,1,0
Phillip Hunt,5371,ED,2,NO,48,26,22,0,72.2,55.4,74.3,63.8,67.1,4,1,0,3,0,2,2,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Jonathan Casillas,5422,LB,15,NYG,677,66,218,393,47.6,48.0,66.5,58.3,48.6,6,1,0,5,1,63,11,6,30,0,61,50,404,8.1,271,25,2,1,4,98.4,2,1
Dannell Ellerbe,5442,LB,6,NO,250,20,82,148,45.7,52.0,71.6,56.5,48.7,4,0,2,2,0,34,6,3,14,1,31,26,279,10.7,167,41,2,0,1,125.7,1,0
Josh Mauga,5491,LB,14,KC,464,21,205,238,66.1,62.4,47.0,63.5,65.0,7,1,0,6,0,49,10,12,24,0,22,18,159,8.8,149,26,0,2,1,58.9,0,0
Ndamukong Suh,5527,DI,16,MIA,996,558,437,1,83.9,87.4,49.8,81.9,67.0,60,6,13,41,5,38,7,8,34,0,0,0,0,,0,,0,0,0,0.0,16,1
Gerald McCoy,5528,DI,15,TB,801,467,334,0,60.0,54.1,77.5,72.2,63.1,41,9,8,24,0,18,5,0,18,0,0,0,0,,0,,0,0,0,0.0,7,0
Eric Berry,5530,S,16,KC,1039,12,336,691,76.9,73.6,77.0,65.8,76.7,2,0,0,2,0,58,11,10,14,0,40,27,296,11.0,101,48,3,2,6,93.3,1,0
Joe Haden,5532,CB,5,CLV,286,0,127,159,33.2,57.5,27.9,,30.0,0,0,0,0,0,21,2,5,4,0,31,24,387,16.1,120,60,4,0,3,158.2,1,1
Rolando McClain,5533,LB,11,DAL,641,44,306,291,73.9,62.6,74.7,67.0,79.8,11,2,4,5,0,63,12,6,31,0,26,18,145,8.1,106,38,0,1,1,67.0,2,0
Tyson Alualu,5535,DI,16,JAX,692,360,329,3,54.4,53.9,62.3,58.3,52.7,28,2,8,18,2,18,7,5,15,0,1,1,11,11.0,4,11,0,0,0,112.5,1,0
Brandon Graham,5538,ED,16,PHI,849,436,326,87,83.4,65.4,72.9,81.2,84.4,58,7,7,44,1,35,6,6,26,3,10,9,35,3.9,27,15,0,0,0,81.3,2,0
Earl Thomas III,5539,S,16,SEA,981,2,347,632,90.3,81.0,60.8,54.8,90.4,0,0,0,0,0,51,6,8,9,1,24,14,205,14.6,42,29,3,5,3,86.3,1,1
Jason Pierre-Paul,5540,ED,8,NYG,505,314,184,7,69.0,55.1,44.0,73.7,62.8,41,1,6,34,6,21,1,5,16,0,2,1,16,16.0,18,16,0,0,0,77.1,2,0
Derrick Morgan,5541,ED,10,TEN,526,238,234,54,61.5,57.8,47.4,63.4,60.0,30,3,7,20,2,15,6,5,13,1,6,4,28,7.0,6,10,2,0,1,116.7,2,0
Sean Weatherspoon,5544,LB,13,ARZ,125,25,29,71,55.5,55.1,51.3,47.9,61.3,2,0,1,1,0,9,1,1,3,0,7,4,36,9.0,28,12,0,0,0,71.1,0,0
Kareem Jackson,5545,CB,12,HST,627,10,225,392,67.9,70.0,68.0,48.0,68.5,1,0,0,1,0,54,4,5,20,0,71,49,513,10.5,140,43,4,2,2,96.7,4,0
Dan Williams,5551,DI,16,OAK,570,302,264,4,87.3,88.1,80.1,72.3,53.9,21,1,4,16,2,39,12,0,33,0,0,0,0,,0,,0,0,0,0.0,2,0
Devin McCourty,5552,S,14,NE,931,5,334,592,73.8,66.9,80.6,63.7,74.6,2,1,0,1,0,51,11,5,13,0,37,25,259,10.4,84,26,4,1,4,112.3,2,1
Jared Odrick,5553,ED,16,JAX,880,520,360,0,58.6,56.5,66.4,61.2,60.0,32,6,4,22,3,21,6,3,20,1,0,0,0,,0,,0,0,0,0.0,4,0
Kyle Wilson,5554,CB,15,NO,501,12,133,356,61.6,57.8,60.3,61.9,67.2,4,0,2,2,0,26,0,4,9,0,44,33,355,10.8,177,45,4,1,2,119.0,6,0
Jerry Hughes,5556,ED,16,BUF,1006,586,363,57,73.0,68.1,70.8,75.5,82.7,59,5,5,49,2,44,7,7,34,2,7,2,16,8.0,9,9,0,0,2,39.6,12,0
Patrick Robinson,5557,CB,16,SD,693,10,245,438,68.5,70.4,64.9,48.7,67.4,4,0,1,3,0,44,4,6,12,1,59,36,319,8.9,188,34,1,1,4,74.0,4,1
Dexter McCluster,5561,HB,1,TEN,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Nate Allen,5562,S,5,OAK,224,3,89,132,46.9,53.6,38.9,56.0,47.5,0,0,0,0,0,11,4,4,3,0,10,9,136,15.1,82,37,2,1,0,118.8,0,0
T.J. Ward,5563,S,12,DEN,704,28,263,413,66.1,67.2,57.0,81.7,66.7,9,2,3,4,0,50,7,12,21,2,34,20,186,9.3,96,30,1,0,4,83.7,7,0
Koa Misi,5565,LB,13,MIA,736,58,336,342,69.4,75.7,64.4,76.9,56.7,13,0,3,10,0,67,12,8,32,0,42,35,383,10.9,238,26,1,0,2,112.6,1,0
Lamarr Houston,5569,ED,16,CHI,418,248,144,26,64.4,71.4,85.5,62.3,67.9,32,7,4,21,0,29,5,0,26,0,4,3,35,11.7,14,20,0,0,0,101.0,4,1
Linval Joseph,5571,DI,12,MIN,526,292,234,0,91.2,91.0,79.9,77.9,71.7,25,2,4,19,1,40,15,4,27,1,1,1,4,4.0,6,4,0,0,0,83.3,1,0
Taylor Mays,5574,S,11,OAK,316,9,86,221,62.1,50.1,70.2,49.8,65.8,0,0,0,0,0,17,4,4,7,0,22,11,98,8.9,73,33,1,0,4,77.5,2,0
Carlos Dunlap,5579,ED,16,CIN,882,592,262,28,75.0,63.4,76.8,69.7,68.0,75,15,17,43,1,31,5,4,33,2,3,3,46,15.3,29,19,0,0,0,118.8,2,1
Sean Lee,5580,LB,14,DAL,817,40,352,425,89.0,69.7,80.2,61.0,90.8,9,3,1,5,0,93,20,14,57,0,48,37,346,9.4,268,24,1,1,4,94.6,0,0
Mike Neal,5581,ED,16,GB,734,433,257,44,52.7,61.3,42.9,48.8,54.5,36,7,5,24,0,23,7,10,22,1,7,5,67,13.4,70,25,0,0,0,101.5,1,0
Morgan Burnett,5596,S,11,GB,688,18,279,391,75.0,83.1,72.4,53.2,68.6,7,0,1,6,0,54,12,7,22,1,18,9,109,12.1,33,33,1,0,5,87.5,0,0
Alex Carrington,5597,ED,7,BUF,172,106,65,1,58.9,52.7,73.9,58.4,64.0,7,0,2,5,0,8,1,0,6,0,0,0,0,,0,,0,0,0,0.0,0,0
D'Anthony Smith,5599,DI,2,CHI,49,29,20,0,53.4,59.9,,49.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Major Wright,5600,S,9,TB,221,4,96,121,43.5,73.4,68.9,55.1,35.6,1,0,0,1,0,27,3,3,6,0,9,7,93,13.3,14,25,1,0,1,146.8,2,1
Donald Butler,5603,LB,13,SD,500,43,239,218,39.2,47.8,70.9,51.2,41.8,4,1,0,3,0,26,9,5,16,1,23,20,277,13.9,190,47,2,0,0,145.8,1,0
Earl Mitchell,5605,DI,12,MIA,506,249,252,5,47.2,38.5,65.0,64.7,57.4,16,0,3,13,0,15,8,2,10,0,0,0,0,,0,,0,0,0,0.0,0,0
NaVorro Bowman,5615,LB,16,SF,1100,125,471,504,64.6,83.4,57.8,66.7,44.1,28,4,5,19,0,129,22,19,73,1,72,65,604,9.3,383,54,2,0,1,110.9,4,0
Everson Griffen,5624,ED,15,MIN,861,527,312,22,67.5,58.2,44.5,73.0,64.6,71,11,16,44,2,22,6,7,26,1,2,1,19,19.0,8,19,0,0,1,83.3,8,1
Perry Riley,5627,LB,9,WAS,462,19,199,244,39.7,40.3,66.8,51.4,46.2,4,0,1,3,0,31,10,4,13,0,29,23,266,11.6,174,31,1,2,1,87.6,0,0
Alterraun Verner,5628,CB,15,TB,577,27,191,359,55.5,64.3,68.7,62.9,53.4,5,1,1,3,0,38,10,6,10,1,51,35,359,10.3,145,31,3,1,2,100.0,6,1
Marcus Easley,5631,WR,1,BUF,3,0,0,3,61.0,,56.5,,60.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,0,0.0,0,0
Darrell Stuckey,5634,S,11,SD,70,4,10,56,47.3,60.8,63.4,66.4,47.6,1,1,0,0,0,3,0,1,1,0,3,1,14,14.0,0,14,0,0,0,49.3,0,0
Walter Thurmond,5635,S,16,PHI,1190,17,461,712,72.6,69.2,60.5,85.2,71.4,7,2,2,3,0,63,9,13,22,2,37,27,321,11.9,129,45,6,3,3,104.8,1,0
Geno Atkins,5643,DI,16,CIN,790,581,209,0,91.4,90.1,59.6,90.1,60.0,81,14,9,58,0,26,4,5,36,1,0,0,0,,0,,0,0,0,0.0,3,1
Al Woods,5646,DI,14,TEN,357,151,205,1,63.7,68.8,75.3,53.4,58.8,4,0,1,3,0,17,6,0,9,0,0,0,0,,0,,0,0,0,0.0,2,0
Clay Harbor,5648,TE,1,JAX,1,0,1,0,60.0,60.0,91.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
O'Brien Schofield,5653,ED,16,ATL,495,264,173,58,56.6,63.8,58.0,58.9,47.9,28,2,12,14,0,24,0,4,14,1,9,5,50,10.0,27,17,0,0,0,71.5,3,0
Kam Chancellor,5656,S,11,SEA,638,4,218,416,71.6,71.7,55.1,56.5,69.3,1,0,0,1,0,46,16,13,16,1,45,38,369,9.7,145,41,2,2,2,97.1,1,0
Kendrick Lewis,5659,S,15,BLT,934,28,361,545,62.2,58.9,54.7,53.5,63.9,3,0,2,1,0,50,11,10,21,1,29,18,242,13.4,160,80,6,0,2,128.2,4,1
Perrish Cox,5660,CB,13,TEN,702,1,302,399,63.0,49.7,27.2,60.0,65.1,0,0,0,0,0,28,2,12,6,0,57,37,501,13.5,131,38,7,1,5,125.1,0,0
Sherrick McManis,5667,CB,9,CHI,295,5,92,198,38.7,39.7,57.2,49.6,40.0,0,0,0,0,0,15,0,3,8,0,28,21,292,13.9,113,42,5,0,0,147.6,3,1
Nolan Carroll,5668,CB,11,PHI,745,3,289,453,61.7,57.9,66.1,68.7,61.2,1,0,0,1,0,46,10,5,10,0,74,48,612,12.8,244,59,4,2,7,97.4,3,1
Cam Thomas,5669,DI,15,PIT,184,106,76,2,55.5,60.0,55.8,51.3,59.0,7,0,0,7,0,9,2,1,8,0,0,0,0,,0,,0,0,0,0.0,0,0
Larry Asante,5683,S,13,OAK,366,10,120,236,57.1,66.2,46.7,47.4,54.5,0,0,0,0,0,21,3,7,6,0,14,12,150,12.5,73,30,0,0,4,111.3,1,0
Reshad Jones,5686,S,16,MIA,1130,25,505,600,78.0,90.0,79.9,73.2,67.3,6,2,0,4,1,116,23,15,51,0,50,34,407,12.0,230,68,4,5,4,79.8,2,0
Crezdon Butler,5687,CB,4,DET,23,0,9,14,71.6,60.8,76.6,,71.7,0,0,0,0,0,3,0,0,2,0,4,3,19,6.3,4,12,0,0,0,84.4,0,0
Greg Hardy,5698,ED,12,DAL,600,330,264,6,68.4,57.9,53.6,74.2,55.7,40,7,14,19,1,24,5,8,24,1,1,0,0,,0,,0,1,0,0.0,3,0
Arthur Moats,5701,ED,16,PIT,555,297,185,73,63.5,62.0,51.5,63.0,61.9,37,4,4,29,2,24,7,5,17,0,6,6,50,8.3,20,18,0,0,0,101.4,2,0
Eugene Sims,5712,ED,13,SL,586,368,218,0,52.3,52.4,61.7,49.8,67.8,25,2,4,19,1,13,9,4,8,1,0,0,0,,0,,0,1,0,0.0,3,1
Antonio Brown,5718,WR,1,PIT,1,0,0,1,60.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,4,1
Willie Young,5736,ED,15,CHI,526,320,165,41,76.3,80.3,78.5,69.1,66.3,47,7,7,33,1,20,7,1,18,0,3,2,20,10.0,8,14,0,1,1,45.8,3,1
Dekoda Watson,5740,LB,2,NE,5,2,1,2,69.9,60.0,83.6,69.1,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Marc Mariani,5745,WR,1,CHI,1,0,0,1,60.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Phillip Adams,5747,CB,12,ATL,427,9,105,313,60.8,74.9,75.7,53.0,59.2,2,0,1,1,0,33,3,4,6,1,44,31,431,13.9,166,42,0,1,3,92.1,4,1
George Selvie,5749,ED,12,NYG,373,223,140,10,56.8,70.6,64.9,47.3,63.3,18,2,4,12,0,18,5,3,16,0,1,1,6,6.0,1,6,0,0,0,91.7,2,0
C.J. Wilson,5753,DI,12,DET,227,129,98,0,59.4,65.3,50.3,51.5,56.1,3,1,0,2,0,10,3,1,9,0,0,0,0,,0,,0,0,0,0.0,0,0
Sean Lissemore,5757,DI,11,SD,235,106,129,0,57.9,55.4,75.9,59.1,60.0,4,0,1,3,0,15,1,1,9,0,0,0,0,,0,,0,0,0,0.0,0,0
Ricardo Mathews,5761,DI,16,SD,513,317,196,0,42.8,45.4,28.7,51.7,65.6,15,1,0,14,0,15,4,5,11,0,1,1,0,0.0,5,0,0,0,0,79.2,4,0
Kavell Conner,5763,LB,4,SD,184,10,83,91,50.3,47.7,30.2,60.0,55.8,1,0,0,1,0,11,3,7,5,0,10,7,72,10.3,39,31,0,0,1,90.4,0,0
Doug Worthington,5765,DI,2,SL,56,39,16,1,54.5,43.1,22.7,66.2,59.9,4,0,1,3,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kurt Coleman,5767,S,15,CAR,1018,19,315,684,85.0,74.1,63.5,70.4,87.8,3,1,1,1,0,66,14,14,25,0,36,23,383,16.7,148,70,2,7,2,78.6,0,0
Robert McClain,5771,CB,1,CAR,35,0,9,26,66.6,58.9,26.8,,67.5,0,0,0,0,0,6,0,1,1,0,3,2,51,25.5,12,30,0,1,0,70.1,0,0
Rafael Bush,5779,S,1,NO,21,0,7,14,52.2,56.6,28.6,,55.9,0,0,0,0,0,2,0,3,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Sergio Brown,5803,S,15,JAX,555,19,226,310,50.7,61.7,31.7,91.3,40.9,5,2,0,3,0,34,2,9,6,0,23,18,228,12.7,113,48,1,0,2,122.5,0,0
Ross Ventrone,5805,S,1,PIT,1,0,0,1,60.0,,55.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kyle Love,5806,DI,15,CAR,329,216,109,4,56.2,63.6,62.6,53.5,59.9,12,3,2,7,0,10,4,1,9,0,2,1,7,7.0,2,7,0,0,0,58.3,1,0
Vincent Rey,5811,LB,16,CIN,728,51,198,479,55.5,64.9,77.1,54.1,51.6,8,1,1,6,0,81,10,11,33,0,76,65,590,9.1,381,25,2,1,3,102.3,3,1
Jermelle Cudjo,5814,DI,7,DET,128,56,72,0,52.1,47.9,44.7,62.4,,4,0,1,3,0,4,2,1,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Darian Stewart,5820,S,15,DEN,848,12,312,524,81.7,73.6,60.7,60.4,82.4,2,0,1,1,0,50,7,12,16,1,32,22,284,12.9,134,47,3,1,6,114.6,0,0
Cassius Vaughn,5845,CB,1,SD,44,1,20,23,62.1,51.6,76.8,60.0,65.0,0,0,0,0,0,3,0,0,0,0,3,2,24,12.0,2,16,0,0,0,91.0,0,0
Tramaine Brock Sr.,5903,CB,15,SF,1068,6,476,586,68.0,67.5,68.6,59.5,68.2,3,0,0,3,0,46,9,6,10,0,75,44,672,15.3,174,56,3,3,5,85.0,3,0
