player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Grady Jarrett,9570,DI,16,ATL,629,374,247,8,62.7,56.8,27.8,66.5,54.3,34,3,8,23,0,31,9,8,23,0,0,0,0,,0,,0,0,0,0.0,1,0
Rashad Greene Sr.,9572,WR,1,JAX,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ben Heeney,9573,LB,4,OAK,135,12,51,72,54.4,69.1,52.4,56.5,46.4,1,0,1,0,0,10,2,3,3,0,8,7,134,19.1,93,34,0,0,0,118.8,0,0
Martrell Spaight,9574,LB,6,WAS,150,11,52,87,44.2,48.3,69.9,45.6,49.8,0,0,0,0,0,13,0,2,3,0,8,5,80,16.0,36,27,1,1,0,95.8,0,0
Adrian Amos,9575,S,15,CHI,938,4,367,567,73.2,76.6,67.0,50.2,70.3,0,0,0,0,0,55,10,10,20,1,35,26,217,8.3,73,38,4,0,4,127.9,1,0
Bobby McCain,9578,CB,16,MIA,620,30,150,440,61.6,48.1,68.2,60.3,65.0,6,1,1,4,0,38,4,5,11,1,52,38,401,10.6,158,27,4,1,4,112.7,6,0
David Parry,9584,DI,16,IND,644,318,325,1,58.7,59.6,55.7,55.6,51.9,11,3,5,3,0,39,8,5,28,0,0,0,0,,0,,0,0,0,0.0,1,1
Kyle Emanuel,9586,ED,16,SD,545,171,249,125,64.2,67.7,85.8,52.8,62.7,12,0,2,10,1,40,6,1,26,1,17,13,141,10.8,73,28,1,0,1,120.0,0,0
Tyeler Davison,9587,DI,15,NO,438,216,211,11,47.3,56.1,52.2,51.8,43.9,5,1,1,3,3,12,6,2,9,0,0,0,0,,0,,0,0,0,0.0,2,0
Tony Lippett,9589,CB,13,MIA,862,4,322,536,67.1,59.9,63.0,52.7,68.3,0,0,0,0,0,56,6,8,14,0,73,48,539,11.2,218,53,5,4,6,87.6,4,0
Ryan Russell,9596,ED,8,TB,174,137,35,2,55.6,44.7,73.5,57.9,60.7,12,1,3,8,0,3,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Lorenzo Doss,9597,CB,5,DEN,74,0,9,65,69.7,60.5,44.1,,69.7,0,0,0,0,0,3,0,1,2,0,9,5,56,11.2,15,16,1,0,2,111.3,1,0
David Mayo,9602,LB,3,CAR,31,2,13,16,88.3,83.5,79.5,54.8,74.1,0,0,0,0,0,6,2,0,4,0,3,3,11,3.7,4,6,0,0,0,81.9,0,0
D.J. Alexander,9605,LB,5,KC,50,0,34,16,33.0,45.6,67.4,,36.9,0,0,0,0,0,5,0,2,3,0,4,4,37,9.3,48,19,0,0,0,105.2,0,0
JaCorey Shepherd,9624,CB,5,SF,12,0,4,8,55.9,60.0,41.6,,54.8,0,0,0,0,0,1,0,0,0,0,1,1,16,16.0,5,16,0,0,0,118.8,0,0
Darius Philon,9625,DI,14,SD,267,168,99,0,58.2,63.4,74.3,51.4,,6,1,1,4,0,8,1,0,7,0,0,0,0,,0,,0,0,0,0.0,0,0
Nick O'Leary,9627,TE,1,BUF,1,0,1,0,60.0,60.0,87.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Derron Smith,9630,S,9,CIN,103,2,35,66,64.9,68.0,38.3,57.3,62.0,0,0,0,0,0,4,2,2,1,0,2,1,7,7.0,0,7,1,0,1,97.9,0,0
L.T. Walton,9632,DI,10,PIT,255,158,97,0,53.6,59.7,73.8,46.2,66.4,5,0,1,4,1,7,2,1,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Quandre Diggs,9633,CB,12,DET,423,12,112,299,54.2,71.7,76.0,59.0,50.7,2,0,1,1,0,39,3,4,15,1,46,42,477,11.4,198,64,2,0,1,124.4,2,1
Darius Kilgo,9636,DI,9,NE,81,29,52,0,63.0,61.7,32.8,59.5,,2,0,1,1,0,4,0,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Darren Waller,9637,TE,1,BLT,1,0,1,0,60.0,60.0,86.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Christian Ringo,9643,DI,8,GB,75,50,25,0,71.2,77.6,68.7,56.8,,2,0,0,2,0,2,0,0,2,1,0,0,0,,0,,0,0,0,0.0,0,0
Anthony Chickillo,9645,ED,13,PIT,318,158,110,50,68.8,65.2,81.0,58.1,81.8,9,2,3,4,0,17,2,0,15,2,8,6,30,5.0,26,9,0,0,0,80.2,1,0
Christian Covington,9649,DI,16,HST,415,217,197,1,62.3,69.8,44.5,50.7,61.8,12,1,3,8,1,16,8,4,11,0,0,0,0,,0,,0,0,0,0.0,1,0
Rakeem Nunez-Roches,9650,DI,11,KC,282,153,129,0,50.4,48.1,58.8,56.3,67.9,8,1,2,5,0,22,5,3,13,0,0,0,0,,0,,0,0,0,0.0,1,0
Hayes Pullard,9652,LB,9,JAX,28,0,21,7,78.8,74.7,72.7,,67.2,0,0,0,0,0,3,1,0,1,0,2,2,2,1.0,6,2,0,0,0,79.2,1,0
Deon Simon,9656,DI,15,NYJ,204,77,126,1,74.7,76.4,63.4,61.0,60.6,4,1,0,3,0,15,4,2,14,0,0,0,0,,0,,0,0,0,0.0,1,0
Bryce Hager,9657,LB,5,LA,12,0,9,3,72.4,63.1,91.1,,67.4,0,0,0,0,0,0,0,0,0,0,2,1,1,1.0,0,1,1,0,1,95.8,0,0
Ben Koyack,9662,TE,1,JAX,1,0,1,0,60.0,60.0,78.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Mark Nzeocha,9669,LB,1,DAL,16,1,7,8,70.2,64.9,80.2,59.6,66.5,0,0,0,0,0,2,0,0,0,0,1,1,9,9.0,3,9,0,0,0,104.2,0,0
Dexter McDonald,9675,CB,2,OAK,4,0,2,2,64.4,60.0,,,61.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Darryl Roberts,9680,CB,8,NYJ,286,0,79,207,58.6,72.7,55.2,,55.6,0,0,0,0,0,20,1,4,4,0,34,14,147,10.5,56,19,1,0,5,64.2,2,0
Taurean Nixon,9684,CB,1,DEN,4,0,0,4,39.0,,71.6,,39.4,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Al-Hajj Shabazz,9707,CB,1,PIT,6,0,1,5,66.9,60.0,30.4,,66.5,0,0,0,0,0,1,0,0,0,0,1,1,9,9.0,0,9,0,0,0,104.2,0,0
Robenson Therezie,9776,S,6,NO,31,0,6,25,40.4,60.0,39.6,,45.4,0,0,0,0,0,0,1,0,0,0,1,1,11,11.0,12,11,0,0,0,112.5,0,0
Raheem Mostert,9783,HB,1,SF,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Denzel Rice,9784,CB,1,HST,31,0,19,12,54.0,36.9,47.6,,68.6,0,0,0,0,0,8,1,2,3,0,2,2,15,7.5,2,8,0,0,0,97.9,0,0
Zaire Anderson,9792,LB,12,DEN,56,3,41,12,74.7,78.6,87.6,55.0,54.6,0,0,0,0,0,7,1,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Alani Fua,9798,LB,1,ARZ,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Edwin Jackson,9800,LB,10,IND,495,23,209,263,60.2,50.8,73.8,69.9,64.6,5,2,0,3,0,50,7,5,24,0,35,30,297,9.9,200,35,0,0,0,102.0,0,0
Gabe Martin,9803,LB,3,ARZ,19,3,7,9,63.4,58.5,58.5,54.2,67.9,0,0,0,0,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Xavier Williams,9809,DI,8,ARZ,118,68,50,0,54.8,50.0,71.9,60.8,60.0,4,0,0,4,0,3,2,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Mike Hull,9815,LB,5,MIA,111,6,42,63,58.0,69.1,90.2,53.3,52.5,0,0,0,0,0,9,2,1,3,0,8,6,49,8.2,26,14,0,1,0,50.5,1,0
Zach Vigil,9824,LB,1,WAS,2,0,2,0,60.5,60.0,61.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Thurston Armbrister,9825,LB,5,DET,63,3,28,32,33.7,66.1,33.1,56.4,28.6,0,0,0,0,0,8,1,3,5,0,10,10,147,14.7,100,49,0,0,0,118.8,0,0
Nick Marshall,9829,CB,1,NYJ,1,0,1,0,60.1,60.0,70.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Neville Hewitt,9836,LB,15,MIA,352,17,196,139,48.4,64.9,68.8,57.7,35.7,1,1,0,0,0,42,7,5,20,0,25,17,125,7.4,102,20,2,0,1,106.3,1,0
Brennen Beyer,9858,ED,1,BLT,6,0,6,0,67.9,64.7,74.1,,,0,0,0,0,0,1,2,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Troy Hill,9881,CB,9,LA,338,0,111,227,48.7,68.1,67.2,,45.2,0,0,0,0,0,34,2,4,13,0,42,32,403,12.6,164,61,4,0,1,137.3,3,0
Trevor Roach,9887,LB,1,CIN,2,0,1,1,62.6,60.0,87.3,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
DeShawn Williams,9891,DI,4,CIN,57,44,13,0,67.0,62.2,69.2,64.2,60.0,6,0,2,4,1,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Justin Coleman,9892,CB,7,NE,225,0,44,181,61.8,68.9,47.0,,60.4,0,0,0,0,0,9,0,2,3,0,23,9,118,13.1,19,36,1,0,2,70.6,3,0
Anthony Harris,9895,S,7,MIN,235,5,117,113,52.8,75.6,79.8,53.7,43.3,1,0,0,1,0,30,4,2,7,0,9,7,159,22.7,50,50,1,0,1,155.8,0,0
Matt Longacre,9910,ED,6,LA,157,94,63,0,52.7,59.4,55.4,52.2,62.5,4,0,2,2,0,5,2,1,4,0,0,0,0,,0,,0,0,0,0.0,2,0
Cameron Lynch,9911,LB,1,TB,8,0,1,7,70.0,60.0,82.7,,68.0,0,0,0,0,0,1,1,0,0,0,3,2,35,17.5,29,24,0,0,0,106.3,0,0
LaDarius Gunter,9925,CB,16,GB,859,3,288,568,63.0,51.2,47.7,54.8,64.9,1,0,0,1,0,42,3,8,7,1,80,46,670,14.6,235,70,4,0,12,101.6,3,1
Ryan Delaire,9939,ED,6,CAR,139,84,50,5,63.4,41.6,26.9,74.3,60.3,14,1,0,13,1,3,0,3,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Deshazor Everett,9940,S,4,WAS,40,2,15,23,87.6,73.9,87.0,56.9,81.7,0,0,0,0,0,4,0,0,1,0,1,0,0,,0,,0,1,0,0.0,0,0
Brandon King,9952,S,1,NE,1,0,1,0,60.0,60.0,60.1,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Taiwan Jones,9958,LB,1,NYJ,1,0,1,0,60.0,60.0,43.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Dean Marlowe,9966,S,1,CAR,3,0,1,2,60.5,60.0,,,60.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Robertson Daniel,9974,CB,1,BLT,1,0,1,0,60.1,60.0,27.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Leon Orr,9984,DI,4,MIA,35,22,13,0,56.4,61.9,67.3,51.2,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Josh Shirley,9986,ED,1,CHI,1,1,0,0,58.7,,,58.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ronald Martin,9991,S,2,NYJ,3,0,3,0,63.7,61.1,72.6,,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Jonathan Anderson,9998,LB,2,CHI,20,0,17,3,44.5,57.0,41.7,,43.5,0,0,0,0,0,2,0,1,0,0,1,1,11,11.0,7,11,0,0,0,112.5,0,0
Bryce Callahan,10000,CB,11,CHI,489,8,169,312,62.9,68.3,69.2,47.0,61.7,1,0,1,0,0,30,3,3,11,0,52,29,294,10.1,37,35,0,0,5,72.1,3,0
Jacoby Glenn,10003,CB,7,CHI,245,1,111,133,59.6,81.0,69.9,60.0,52.5,0,0,0,0,0,23,2,4,7,1,27,20,306,15.3,104,47,1,1,3,107.9,4,1
John Timu,10011,LB,6,CHI,184,9,76,99,51.3,53.3,51.3,42.4,55.5,3,0,0,3,0,14,6,4,8,0,10,7,57,8.1,26,22,0,0,0,84.2,0,0
Lynden Trail,10026,ED,2,WAS,10,7,3,0,70.1,63.1,70.9,60.6,,1,0,0,1,1,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Richard Ash,10047,DI,2,DAL,49,23,26,0,53.9,56.1,72.9,52.8,,0,0,0,0,0,5,1,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Harold Jones-Quartey,10055,S,15,CHI,731,1,284,446,62.4,71.7,80.4,59.1,57.1,1,0,0,1,0,60,16,8,14,0,30,26,281,10.8,45,48,3,1,2,125.1,2,1
De'Vante Bausby,10057,CB,4,CHI,115,0,29,86,44.3,73.5,57.8,,40.7,0,0,0,0,0,11,0,2,2,0,17,13,138,10.6,31,25,2,0,0,138.8,3,0
David Irving,10063,DI,15,DAL,486,360,123,3,73.2,69.2,29.9,74.6,58.0,37,5,8,24,4,11,2,5,14,4,0,0,0,,0,,0,0,0,0.0,4,2
Justin March-Lillard,10065,LB,5,KC,159,4,94,61,61.2,55.3,67.8,52.9,67.9,0,0,0,0,0,18,2,2,7,0,4,4,52,13.0,52,20,0,0,1,118.8,0,0
Quinton Dunbar,10073,CB,12,WAS,301,2,88,211,61.8,74.0,73.7,59.0,59.1,1,0,0,1,0,22,3,1,4,0,31,21,260,12.4,70,42,1,1,3,90.8,5,1
Toby Johnson,10101,DI,2,MIN,23,11,12,0,49.6,60.4,67.3,59.8,,1,0,0,1,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,1
Corey Moore,10117,S,12,HST,388,2,162,224,61.8,66.9,58.4,56.4,58.7,0,0,0,0,0,22,2,4,6,0,13,10,152,15.2,55,34,0,0,2,114.9,1,0
Nick Dzubnar,10127,LB,3,SD,45,2,15,28,32.3,62.1,28.6,56.2,30.3,0,0,0,0,0,3,0,2,2,0,4,4,30,7.5,41,15,1,0,0,137.5,0,0
Tyrell Adams,10140,LB,1,OAK,1,0,1,0,61.6,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
T.Y. McGill,10156,DI,13,IND,302,244,54,4,67.8,50.1,44.7,73.3,44.1,20,2,7,11,1,2,2,1,4,1,1,1,13,13.0,6,13,0,0,0,118.8,0,0
Houston Bates,10167,ED,9,WAS,24,17,6,1,62.6,66.8,72.7,55.0,60.0,2,0,0,2,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Brian Peters,10248,LB,4,HST,13,2,7,4,40.9,56.9,86.1,58.9,44.6,0,0,0,0,0,1,0,0,1,0,1,1,6,6.0,0,6,0,0,0,91.7,0,0
Delvin Breaux,10251,CB,6,NO,296,1,107,188,53.8,87.9,70.5,60.0,47.1,0,0,0,0,0,21,1,3,8,0,35,21,251,12.0,71,36,2,0,0,101.0,4,0
Roosevelt Nix,10269,FB,1,PIT,1,0,0,1,60.0,,73.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Trovon Reed,10294,CB,4,SD,123,1,36,86,70.5,49.2,55.4,59.3,73.0,0,0,0,0,0,12,0,3,2,0,12,7,125,17.9,65,42,0,2,0,54.5,1,0
Jude Adjei-Barimah,10298,CB,9,TB,290,7,76,207,57.4,42.0,31.5,82.1,57.1,2,2,0,0,0,20,1,5,8,1,22,15,184,12.3,84,41,2,0,2,124.1,1,0
Freddie Bishop,10338,ED,4,NYJ,152,52,91,9,52.3,57.0,43.8,47.8,69.4,3,0,0,3,0,7,2,2,4,0,1,1,35,35.0,11,35,0,0,1,118.8,1,0
Dexter McCoil,10341,S,11,SD,248,3,63,182,69.2,47.9,58.7,55.2,72.2,0,0,0,0,0,19,1,4,4,0,8,4,19,4.8,6,7,1,1,3,56.3,1,0
Erik Harris,10346,S,1,NO,2,0,1,1,60.0,60.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Joey Bosa,10637,ED,12,SD,563,363,198,2,86.6,85.2,67.7,81.9,65.0,59,11,11,37,0,23,3,2,29,0,0,0,0,,0,,0,0,0,0.0,7,1
Jalen Ramsey,10639,CB,16,JAX,1061,7,416,638,72.8,79.5,67.6,48.4,73.1,2,0,1,1,0,64,5,7,23,1,102,54,703,13.0,188,64,3,2,11,76.6,8,4
DeForest Buckner,10641,DI,15,SF,1006,529,472,5,71.6,69.5,67.3,64.9,67.2,48,6,14,28,3,50,20,5,35,0,0,0,0,,0,,0,0,0,0.0,2,0
Leonard Floyd,10643,ED,12,CHI,537,262,205,70,66.3,54.8,60.8,65.2,72.5,36,7,2,27,2,19,8,4,19,1,6,4,32,8.0,10,18,0,0,0,79.9,0,0
Eli Apple,10644,CB,14,NYG,701,2,245,454,62.8,54.5,43.3,55.5,64.9,0,0,0,0,0,38,8,9,10,0,62,38,515,13.6,138,54,3,1,3,97.2,5,0
Vernon Hargreaves III,10645,CB,16,TB,1038,2,402,634,61.6,83.1,53.9,57.8,56.4,0,0,0,0,0,73,4,14,19,1,113,80,1065,13.3,382,46,2,1,7,102.6,3,1
Sheldon Rankins,10646,DI,9,NO,335,243,89,3,53.5,59.1,75.4,52.8,58.5,13,4,1,8,0,11,5,0,10,1,0,0,0,,0,,0,0,0,0.0,1,0
Karl Joseph,10648,S,10,OAK,590,9,210,371,71.2,67.9,90.5,64.1,71.1,2,0,0,2,1,53,11,2,13,0,22,17,192,11.3,69,23,0,1,4,83.9,2,0
Keanu Neal,10651,S,14,ATL,920,8,283,629,75.9,54.4,74.3,50.1,86.0,0,0,0,0,0,83,12,6,20,5,82,51,564,11.1,237,58,1,0,9,86.6,2,0
Shaq Lawson,10653,ED,10,BUF,237,128,94,15,53.0,55.7,66.0,51.8,72.9,12,2,2,8,1,5,4,1,6,1,0,0,0,,0,,0,0,0,0.0,2,0
Darron Lee,10654,LB,13,NYJ,641,65,261,315,45.5,56.9,67.1,52.2,40.1,5,1,1,3,0,59,9,7,28,0,57,45,477,10.6,272,54,5,0,3,130.8,2,0
Artie Burns,10659,CB,16,PIT,809,1,254,554,67.6,66.0,52.6,60.0,69.3,0,0,0,0,0,51,4,9,17,0,86,52,700,13.5,281,95,5,3,8,91.2,10,0
Kenny Clark,10661,DI,16,GB,332,174,157,1,67.3,65.6,75.9,64.7,58.7,9,0,2,7,2,17,6,1,13,0,0,0,0,,0,,0,0,0,0.0,1,0
Robert Nkemdiche,10663,DI,5,ARZ,82,44,38,0,53.5,62.8,,51.4,,2,0,1,1,1,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Vernon Butler,10664,DI,10,CAR,226,140,86,0,60.0,54.9,73.7,61.9,60.0,8,2,2,4,2,8,2,0,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Emmanuel Ogbah,10666,ED,16,CLV,849,490,327,32,59.0,52.9,72.8,58.1,79.2,46,6,10,30,2,31,8,2,25,0,5,4,25,6.3,3,11,0,0,1,87.5,2,0
Kevin Dodd,10667,ED,9,TEN,179,108,62,9,44.0,59.9,45.5,49.2,38.4,6,1,0,5,0,5,0,1,4,0,3,2,29,14.5,34,15,0,0,0,97.9,2,0
Myles Jack,10670,LB,14,JAX,239,20,137,82,64.5,54.0,68.5,60.5,73.9,3,1,1,1,0,18,4,1,12,0,8,4,26,6.5,12,11,0,0,2,57.3,1,0
Chris Jones,10671,DI,16,KC,576,368,207,1,72.9,73.5,58.6,75.8,59.5,42,2,8,32,3,16,6,2,15,0,0,0,0,,0,,0,0,0,0.0,8,1
Xavien Howard,10672,CB,7,MIA,527,3,218,306,57.4,65.5,60.9,54.4,57.6,1,0,0,1,0,34,3,5,5,1,49,29,466,16.1,97,53,2,0,5,104.6,3,2
Noah Spence,10673,ED,16,TB,569,409,156,4,61.6,50.3,55.0,62.9,66.2,40,6,6,28,2,11,3,3,12,3,0,0,0,,0,,0,0,0,0.0,1,0
Kamalei Correa,10676,ED,5,BLT,49,9,29,11,62.9,59.1,26.9,53.4,69.0,1,0,0,1,0,2,0,1,2,1,3,2,9,4.5,2,8,0,0,1,70.1,0,0
Austin Johnson,10677,DI,10,TEN,190,120,70,0,59.6,68.8,74.4,51.9,,2,1,0,1,1,9,3,0,7,0,0,0,0,,0,,0,0,0,0.0,1,0
Jihad Ward,10678,DI,16,OAK,637,403,234,0,44.8,45.5,55.2,49.3,67.1,27,0,9,18,0,21,6,1,14,0,0,0,0,,0,,0,0,0,0.0,3,0
A'Shawn Robinson,10680,DI,16,DET,405,212,192,1,62.9,60.3,64.4,61.6,63.1,7,2,0,5,7,19,13,1,15,0,0,0,0,,0,,0,0,0,0.0,2,0
Jarran Reed,10683,DI,15,SEA,477,235,238,4,59.1,59.1,68.9,56.5,53.2,11,3,2,6,3,20,7,1,16,0,0,0,0,,0,,0,0,0,0.0,0,0
Deion Jones,10686,LB,15,ATL,897,21,289,587,65.8,59.2,65.5,50.4,68.5,5,0,1,4,0,93,18,13,44,1,75,59,542,9.2,282,36,2,3,7,89.0,0,0
Su'a Cravens,10687,LB,11,WAS,294,62,61,171,76.5,74.4,74.4,62.8,76.3,9,1,1,7,2,23,4,3,13,0,25,18,166,9.2,121,24,0,1,2,73.1,2,0
Mackensie Alexander,10688,CB,9,MIN,67,0,20,47,47.5,68.1,82.3,,44.0,0,0,0,0,0,4,1,0,0,0,6,4,50,12.5,10,17,1,0,0,131.9,2,0
T.J. Green,10691,S,15,IND,478,13,146,319,29.8,42.7,48.3,70.4,30.2,3,0,3,0,0,36,4,8,9,0,41,32,395,12.3,133,49,3,0,1,131.2,3,0
Sean Davis,10692,S,14,PIT,742,29,240,473,53.4,56.7,35.6,52.6,55.0,8,3,2,3,0,54,8,17,20,0,45,34,453,13.3,311,83,4,1,3,127.4,2,0
Cyrus Jones,10694,CB,9,NE,147,1,36,110,64.7,69.7,81.2,58.7,66.4,0,0,0,0,0,6,1,0,2,0,11,5,105,21.0,12,47,1,0,1,110.0,1,0
Vonn Bell,10695,S,15,NO,889,36,308,545,56.0,89.9,90.7,70.9,44.6,7,1,2,4,0,69,12,4,22,2,50,30,424,14.1,216,66,5,0,5,120.8,8,2
James Bradberry,10696,CB,13,CAR,799,5,276,518,69.5,59.2,79.5,60.2,70.2,1,0,0,1,0,50,3,4,12,0,84,51,542,10.6,136,31,4,2,6,85.5,4,1
Adam Gotsis,10697,DI,16,DEN,221,100,121,0,54.7,56.2,75.6,52.3,60.0,4,0,4,0,0,13,4,0,7,0,0,0,0,,0,,0,0,0,0.0,0,0
Kevin Byard,10698,S,16,TEN,656,25,202,429,68.5,67.1,62.2,68.3,66.1,8,1,4,3,0,40,5,7,16,0,25,13,90,6.9,38,14,0,0,4,60.4,2,0
Carl Nassib,10699,ED,14,CLV,541,360,172,9,47.4,41.7,71.1,51.6,60.2,20,3,4,13,4,17,2,2,14,0,1,1,10,10.0,13,10,0,0,0,108.3,0,0
Maliek Collins,10701,DI,16,DAL,662,435,226,1,43.9,29.2,47.4,65.6,62.7,27,6,7,14,0,14,4,3,18,1,0,0,0,,0,,0,0,0,0.0,1,0
Yannick Ngakoue,10703,ED,16,JAX,706,472,207,27,52.3,29.5,56.5,65.3,58.0,47,8,6,33,1,12,1,2,16,3,5,3,33,11.0,15,14,0,1,0,40.0,1,0
Darian Thompson,10705,S,2,NYG,88,4,23,61,56.4,59.4,67.9,54.8,57.2,0,0,0,0,0,6,1,1,2,0,3,3,40,13.3,3,21,0,0,0,118.8,0,0
Jonathan Bullard,10706,DI,14,CHI,296,161,130,5,52.3,57.8,75.8,50.7,58.0,5,1,1,3,0,14,6,1,11,0,0,0,0,,0,,0,0,0,0.0,1,1
KeiVarae Russell,10708,CB,2,CIN,2,0,1,1,83.6,60.0,74.4,,60.0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,1,0,0.0,0,0
Shilique Calhoun,10709,ED,10,OAK,172,75,76,21,48.2,51.1,59.8,56.6,56.2,5,1,3,1,0,6,1,1,3,0,4,3,19,6.3,17,8,0,0,1,84.4,3,2
Daryl Worley,10711,CB,15,CAR,865,4,278,583,68.1,79.1,64.2,83.9,63.5,2,1,0,1,0,70,10,10,19,0,83,50,652,13.0,170,46,3,1,9,92.0,1,1
Adolphus Washington,10714,DI,15,BUF,331,150,180,1,57.6,62.5,65.1,54.3,58.8,5,3,0,2,1,12,2,1,14,0,0,0,0,,0,,0,0,0,0.0,2,1
Jordan Jenkins,10717,ED,14,NYJ,514,158,267,89,70.1,55.6,74.2,74.5,78.1,20,3,1,16,1,22,14,3,18,1,8,6,30,5.0,19,15,1,0,1,119.8,1,0
Kendall Fuller,10718,CB,11,WAS,476,6,130,340,56.9,63.2,70.3,67.3,54.9,2,0,1,1,0,38,7,4,10,0,56,44,569,12.9,231,54,2,0,2,120.9,0,0
Nick Vigil,10721,LB,11,CIN,111,13,26,72,46.4,29.2,43.8,46.9,60.5,0,0,0,0,0,10,2,2,4,0,15,12,113,9.4,60,16,0,0,1,98.1,0,0
Kyler Fackrell,10722,ED,13,GB,159,97,48,14,63.5,35.5,89.6,75.2,73.7,12,2,1,9,0,7,0,0,5,1,4,3,30,10.0,2,20,0,0,0,95.8,1,0
Javon Hargrave,10723,DI,15,PIT,493,292,197,4,61.5,58.2,61.8,62.1,68.5,21,2,1,18,0,18,9,3,13,0,0,0,0,,0,,0,0,0,0.0,2,0
Brandon Williams,10726,CB,6,ARZ,241,0,84,157,47.9,72.1,79.7,,43.2,0,0,0,0,0,23,0,1,5,0,40,23,307,13.3,112,42,4,0,2,115.3,2,1
Vincent Valentine,10730,DI,13,NE,286,149,137,0,64.9,66.6,66.2,56.0,60.0,7,1,0,6,0,15,7,1,13,0,0,0,0,,0,,0,0,0,0.0,0,0
Justin Simmons,10732,S,12,DEN,294,9,73,212,75.3,53.2,75.4,73.5,75.4,1,1,0,0,0,19,2,0,5,0,13,8,93,11.6,42,17,0,2,1,43.6,0,0
Joe Schobert,10733,ED,13,CLV,246,70,124,52,54.6,51.6,48.8,56.2,58.4,7,1,2,4,1,14,2,7,10,0,11,9,89,9.9,37,21,0,0,0,100.4,0,0
Joshua Perry,10736,LB,8,SD,114,2,70,42,78.9,75.3,90.4,58.9,71.6,0,0,0,0,0,9,0,0,5,0,4,3,11,3.7,22,5,0,0,0,77.1,0,0
Sheldon Day,10737,DI,16,JAX,203,99,103,1,59.7,62.5,56.1,57.5,59.8,6,1,0,5,0,8,2,1,9,0,0,0,0,,0,,0,0,0,0.0,1,0
Tavon Young,10738,CB,16,BLT,833,3,270,560,76.3,69.6,51.4,71.0,75.6,1,0,1,0,0,48,5,12,25,0,83,57,513,9.0,252,66,5,2,6,95.1,6,0
