player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Telvin Smith Sr.,8779,LB,14,JAX,846,33,340,473,79.0,87.4,42.6,58.3,70.7,7,2,0,5,0,84,16,21,51,1,63,52,571,11.0,392,66,5,3,2,111.0,3,0
Ricardo Allen,8782,S,15,ATL,954,3,339,612,71.4,74.7,61.5,60.0,70.4,0,0,0,0,0,43,9,9,9,0,22,17,159,9.4,66,42,1,1,1,92.8,4,1
Bene Benwikere,8783,CB,2,DAL,11,0,0,11,84.4,,74.5,,84.9,0,0,0,0,0,2,0,0,2,0,3,2,9,4.5,0,5,0,0,0,70.1,0,0
Aaron Lynch,8785,ED,7,SF,157,96,56,5,68.1,79.8,44.6,68.9,59.5,13,1,4,8,0,6,1,1,5,0,1,1,10,10.0,4,10,0,0,0,108.3,4,0
Avery Williamson,8786,LB,16,TEN,654,54,312,288,80.4,90.2,68.4,63.0,60.7,11,1,2,8,1,62,28,10,32,2,28,21,311,14.8,213,54,1,0,1,122.8,0,0
Nat Berhe,8787,S,8,NYG,40,5,14,21,37.9,38.2,50.1,78.3,38.4,2,1,1,0,0,1,1,2,1,0,3,2,30,15.0,7,24,0,0,0,99.3,0,0
Jeremiah George,8789,LB,14,IND,180,27,46,107,64.6,72.1,59.8,51.5,65.7,3,1,1,1,0,15,3,2,10,0,16,14,133,9.5,94,23,0,0,0,101.3,1,0
Caraun Reid,8793,DI,1,IND,18,10,8,0,66.1,63.4,,62.3,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Smith,8794,ED,16,CIN,401,275,106,20,63.7,61.9,72.1,58.3,81.7,25,4,5,16,2,19,5,2,14,1,2,2,7,3.5,10,6,0,0,0,81.3,2,0
Ed Stinson,8795,DI,4,NYJ,51,25,26,0,49.2,53.7,28.7,49.5,,0,0,0,0,0,0,2,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Keith Reaser,8805,CB,1,KC,50,0,16,34,53.3,47.7,35.2,,55.7,0,0,0,0,0,3,0,1,0,0,6,2,19,9.5,0,14,0,0,1,43.1,0,0
Devon Kennard,8809,ED,15,NYG,543,191,223,129,68.9,70.8,63.3,56.4,68.1,14,4,4,6,1,30,6,4,26,0,13,10,82,8.2,50,20,1,0,0,118.1,0,0
Kenneth Acker,8815,CB,11,KC,209,0,79,130,60.1,70.4,79.0,,57.1,0,0,0,0,0,17,2,2,3,0,17,12,157,13.1,65,27,0,1,2,74.9,2,0
Alfred Blue,8816,HB,2,HST,2,2,0,0,60.0,,64.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Antone Exum Jr.,8817,S,1,SF,41,0,12,29,45.8,57.0,80.1,,49.7,0,0,0,0,0,3,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
E.J. Gaines,8823,CB,11,BUF,654,3,258,393,78.5,67.1,69.5,54.3,79.0,0,0,0,0,0,52,5,6,21,2,60,38,307,8.1,90,29,1,1,7,74.8,3,1
Brandon Dixon,8830,CB,5,NYG,257,3,105,149,46.7,60.8,42.6,54.7,47.7,0,0,0,0,0,19,4,3,4,1,30,21,269,12.8,119,50,3,0,3,131.1,2,2
Marquis Flowers,8846,LB,11,NE,283,73,73,137,55.0,46.1,72.1,50.4,64.9,7,4,0,3,0,23,2,3,15,1,16,11,101,9.2,78,17,0,0,0,85.7,0,0
Dan McCullers,8849,DI,4,PIT,13,5,8,0,76.3,68.0,69.6,66.7,60.0,1,0,0,1,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Andre Hal,8850,S,16,HST,939,19,376,544,69.6,77.3,62.6,57.7,64.4,3,0,1,2,0,52,11,9,16,2,36,26,431,16.6,199,80,8,3,2,117.0,0,0
Michael Campanaro,8852,WR,1,BLT,1,0,1,0,47.5,51.8,28.1,,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
T.J. Carrie,8853,CB,16,OAK,1023,15,416,592,74.5,66.4,80.8,60.7,75.0,2,0,1,1,0,76,10,7,31,0,92,64,741,11.6,344,63,3,0,8,104.5,2,1
Shamar Stephen,8854,DI,15,MIN,384,191,193,0,68.6,70.7,64.8,57.1,62.3,8,1,3,4,0,19,2,1,14,0,0,0,0,,0,,0,0,0,0.0,1,0
Beau Allen,8858,DI,15,PHI,423,279,144,0,65.1,71.7,75.1,58.4,55.3,21,1,1,19,0,17,3,1,18,0,0,0,0,,0,,0,0,0,0.0,1,0
Trevor Reilly,8867,LB,5,NE,57,8,37,12,68.9,66.7,84.8,54.5,68.2,0,0,0,0,0,6,1,1,3,0,1,1,5,5.0,10,5,0,0,0,87.5,0,0
Terrence Fede,8868,ED,14,MIA,173,71,99,3,60.0,54.3,72.0,58.6,80.5,4,0,2,2,0,7,4,0,6,0,1,1,4,4.0,4,4,0,0,0,83.3,1,1
Shelby Harris,8869,DI,16,DEN,516,296,220,0,76.3,79.5,58.3,60.3,,19,6,4,9,2,23,10,3,20,0,0,0,0,,0,,0,0,0,0.0,0,0
Corey Nelson,8876,LB,5,DEN,44,6,14,24,63.4,68.8,77.8,52.2,60.9,1,0,0,1,0,3,1,0,2,0,3,3,21,7.0,22,7,0,0,0,95.8,0,0
Terrance Mitchell,8888,CB,14,KC,705,0,254,451,63.6,75.4,73.0,,61.1,0,0,0,0,0,49,4,4,6,0,89,46,762,16.6,154,54,6,4,10,84.6,8,2
Howard Jones,8909,ED,4,CHI,34,24,10,0,63.4,63.6,75.2,60.2,,2,1,0,1,0,2,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Dewey McDonald,8913,LB,1,SEA,3,0,3,0,60.0,60.0,80.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Bennie Fowler,8914,WR,1,DEN,1,0,1,0,60.0,60.0,48.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,1
Brock Coyle,8929,LB,15,SF,646,45,305,296,52.4,55.5,55.5,57.9,50.7,9,1,3,5,0,46,12,10,22,1,40,33,323,9.8,228,26,2,0,1,117.0,0,0
Kerry Wynn,8938,ED,15,NYG,252,131,118,3,56.5,65.1,80.9,49.2,51.0,3,1,0,2,0,10,3,0,9,0,0,0,0,,0,,0,0,0,0.0,0,0
Jamie Meder,8940,DI,10,CLV,178,88,86,4,62.9,74.0,74.7,55.7,56.3,2,0,1,1,0,9,4,0,8,0,0,0,0,,0,,0,0,0,0.0,2,0
Ethan Westbrooks,8976,DI,16,LA,333,172,161,0,63.5,59.1,75.9,66.4,60.0,15,3,1,11,1,13,7,1,13,0,0,0,0,,0,,0,0,0,0.0,1,0
Denico Autry,8982,DI,16,OAK,594,377,212,5,67.3,69.6,72.2,62.8,71.7,31,6,5,20,6,18,8,2,20,0,0,0,0,,0,,0,0,0,0.0,5,0
Robert Nelson,8989,CB,2,NYJ,41,0,16,25,48.4,67.9,80.5,,44.6,0,0,0,0,0,4,2,0,1,0,6,5,71,14.2,13,23,0,0,0,116.0,0,0
Shaquil Barrett,9000,ED,16,DEN,664,324,264,76,82.6,78.7,71.1,79.4,61.3,43,4,10,29,0,31,6,3,27,2,11,8,87,10.9,66,19,0,0,0,95.6,2,2
Josh Mauro,9003,DI,13,ARZ,334,163,171,0,50.5,55.9,65.2,53.3,,8,1,1,6,1,16,6,1,11,0,0,0,0,,0,,0,0,0,0.0,3,1
Todd Davis,9007,LB,14,DEN,520,20,264,236,66.0,84.2,79.8,59.7,51.1,4,1,0,3,0,57,17,4,31,0,34,25,259,10.4,194,34,1,0,0,104.9,5,0
Kasim Edebali,9011,ED,12,NO,103,49,47,7,49.9,49.0,34.3,61.9,36.1,6,0,1,5,0,1,0,2,0,0,3,3,22,7.3,10,10,1,0,0,136.8,0,0
Christian Jones,9020,LB,15,CHI,623,46,261,316,55.8,62.8,78.5,59.1,52.9,9,2,2,5,0,63,18,5,28,1,48,41,365,8.9,238,22,2,0,2,112.2,2,0
Robert Thomas,9022,DI,15,NYG,236,136,93,7,60.9,64.8,47.5,55.2,55.0,4,0,0,4,0,9,6,2,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Tenny Palepoi,9028,ED,15,LAC,269,155,112,2,62.1,70.5,57.7,51.8,60.5,7,1,1,5,0,20,4,5,17,0,0,0,0,,0,,0,0,0,0.0,1,0
Senorise Perry,9035,HB,2,MIA,2,0,2,0,60.1,60.0,76.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Malcolm Butler,9040,CB,16,NE,1038,10,358,670,72.8,63.2,71.3,91.9,71.6,4,1,2,1,0,54,4,6,17,3,90,52,698,13.4,233,46,6,2,11,95.5,5,1
Chris McCain,9063,ED,15,LAC,242,167,74,1,65.4,66.6,72.9,59.9,73.3,13,5,0,8,0,12,2,1,14,2,0,0,0,,0,,0,0,0,0.0,1,1
Adarius Taylor,9074,LB,10,TB,284,16,119,149,58.8,60.0,57.2,67.4,55.6,4,1,1,2,0,19,6,6,12,1,22,15,117,7.8,58,17,1,0,1,96.2,1,0
Anthony Johnson,9109,DI,1,IND,5,3,2,0,75.1,68.3,67.3,56.1,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Marcus Williams,9115,CB,12,HST,188,0,54,134,55.6,53.1,63.2,,55.4,0,0,0,0,0,15,0,2,4,0,31,17,232,13.6,66,41,1,1,2,76.3,2,0
Tyler Patmon,9135,CB,8,JAX,45,0,19,26,63.7,74.5,44.1,,59.0,0,0,0,0,0,4,0,1,1,0,3,3,19,6.3,14,9,0,0,0,93.1,0,0
DeAndre Coleman,9157,DI,6,BUF,129,58,71,0,43.5,47.3,72.1,51.7,60.0,1,0,0,1,0,6,1,1,4,0,0,0,0,,0,,0,0,0,0.0,1,1
Adrian Phillips,9177,S,15,LAC,521,15,157,349,65.7,52.4,57.1,53.6,71.4,4,0,1,3,0,52,9,9,19,1,49,37,333,9.0,238,26,1,2,4,83.1,2,2
David Fluellen,9184,HB,2,TEN,2,2,0,0,60.0,,64.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Zach Kerr,9195,DI,11,DEN,249,125,124,0,76.5,78.9,76.1,67.3,,6,1,1,4,1,10,8,1,10,0,0,0,0,,0,,0,0,0,0.0,2,0
Damien Williams,9205,HB,1,MIA,1,0,1,0,61.4,60.0,52.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
C.J. Goodwin,9243,CB,6,ARZ,71,1,14,56,35.7,62.4,57.7,,37.2,0,0,0,0,0,5,0,0,2,0,9,8,97,12.1,48,22,0,0,0,111.6,2,0
Daniel Sorensen,9253,S,15,KC,991,46,376,569,59.0,39.2,49.8,67.0,69.5,15,2,6,7,0,75,13,17,23,0,54,39,478,12.3,275,45,3,1,5,110.0,3,0
Brandon Dunn,9262,DI,16,HST,416,179,232,5,63.3,68.0,77.2,56.9,51.1,8,0,2,6,0,17,6,0,12,0,1,1,10,10.0,4,10,0,0,0,108.3,2,0
Joe Thomas,9272,LB,6,GB,104,11,49,44,58.0,70.0,54.4,57.7,47.9,1,1,0,0,0,8,2,2,6,0,9,8,89,11.1,43,22,0,0,1,107.9,0,0
Freddie Martino,9292,WR,1,TB,1,1,0,0,60.0,,46.6,,,,,,,,,,,,,,,,,,,,,,,0,0
Garrison Smith,9310,DI,8,SEA,115,57,58,0,53.7,51.2,72.6,65.1,,7,0,3,4,0,7,2,0,3,0,0,0,0,,0,,0,0,0,0.0,1,0
Mike Pennel,9316,DI,16,NYJ,301,115,185,1,61.4,67.7,51.9,58.1,57.2,7,0,1,6,0,21,5,2,17,0,0,0,0,,0,,0,0,0,0.0,4,0
K'Waun Williams,9332,CB,14,SF,632,18,204,410,75.3,71.0,59.5,68.9,73.8,6,1,1,4,0,48,2,9,22,2,60,45,382,8.5,158,24,1,1,4,89.7,1,0
Dante Fowler Jr.,9436,ED,16,JAX,464,354,97,13,56.4,54.2,55.2,69.7,55.0,37,9,2,26,0,9,3,3,16,2,2,2,25,12.5,28,16,0,0,0,118.8,9,2
Leonard Williams,9439,DI,16,NYJ,877,503,368,6,75.3,71.9,46.9,66.7,72.8,46,3,17,26,1,30,18,8,26,0,0,0,0,,0,,0,1,0,0.0,3,1
Vic Beasley Jr.,9441,ED,14,ATL,483,308,143,32,57.8,67.8,36.8,54.9,64.5,28,6,0,22,2,21,4,9,17,1,6,6,44,7.3,40,12,0,0,0,97.2,4,1
Trae Waynes,9444,CB,16,MIN,917,0,324,593,70.6,81.8,72.6,63.6,66.5,1,1,0,0,0,59,2,8,25,0,102,59,762,12.9,164,52,3,2,5,83.0,4,2
Danny Shelton,9445,DI,14,CLV,469,185,271,13,70.3,79.5,31.7,53.3,52.9,6,0,1,5,1,29,7,7,25,0,2,2,26,13.0,15,18,0,0,0,118.8,1,0
Kevin Johnson,9449,CB,12,HST,579,3,246,330,38.6,59.7,48.1,53.2,34.0,1,0,0,1,0,34,7,8,15,0,50,39,448,11.5,147,53,5,0,2,137.3,8,0
Arik Armstead,9450,ED,6,SF,304,158,142,4,70.1,66.0,63.0,70.6,60.8,15,1,1,13,0,10,1,2,10,0,0,0,0,,0,,0,0,0,0.0,2,1
Marcus Peters,9451,CB,14,KC,967,1,382,584,80.7,85.2,80.4,60.0,80.6,1,0,0,1,0,41,7,2,11,3,72,41,464,11.3,131,56,4,5,3,66.0,8,1
Bud Dupree,9455,ED,15,PIT,794,353,310,131,56.1,52.3,38.7,61.6,59.0,40,6,0,34,0,28,11,8,26,0,12,8,49,6.1,18,10,0,0,0,74.7,4,3
Shane Ray,9456,ED,8,DEN,354,172,154,28,52.6,57.0,50.6,62.6,47.0,16,1,3,12,0,10,9,3,6,0,6,6,82,13.7,51,27,0,0,0,118.8,4,0
Shaq Thompson,9458,LB,14,CAR,640,65,268,307,63.9,78.6,74.7,75.7,49.2,14,2,3,9,1,44,9,6,24,0,42,33,365,11.1,178,26,2,0,0,118.8,2,1
Byron Jones,9460,S,16,DAL,910,33,336,541,65.3,62.1,73.7,63.3,68.8,7,0,2,5,0,59,7,7,21,1,61,39,342,8.8,172,33,5,1,4,99.2,4,2
Damarious Randall,9463,CB,14,GB,717,19,279,419,62.7,84.6,54.3,44.9,58.1,2,0,0,2,0,40,6,7,16,0,53,33,433,13.1,145,34,4,4,3,81.7,1,0
Stephone Anthony,9464,LB,7,MIA,130,21,20,89,56.2,25.3,50.9,58.2,74.4,2,0,1,1,0,14,1,3,5,0,15,11,74,6.7,31,16,1,0,0,106.0,1,0
Malcom Brown,9465,DI,13,NE,537,286,251,0,79.9,86.9,69.4,59.6,65.5,18,3,3,12,0,32,16,3,30,0,0,0,0,,0,,0,0,0,0.0,3,0
Landon Collins,9466,S,15,NYG,908,39,374,495,82.3,77.3,79.7,72.5,81.6,10,0,2,8,1,78,20,10,37,1,37,24,383,16.0,175,67,2,2,4,94.8,1,0
Mario Edwards Jr.,9468,DI,14,OAK,475,273,199,3,61.8,69.9,70.0,54.6,58.6,19,4,4,11,0,20,3,2,20,0,0,0,0,,0,,0,0,0,0.0,2,0
Preston Smith,9471,ED,16,WAS,754,368,314,72,63.7,59.5,54.0,68.1,57.8,39,8,13,18,1,26,4,6,24,0,8,5,29,5.8,21,7,0,2,0,29.7,4,1
Eddie Goldman,9472,DI,15,CHI,608,323,285,0,65.2,64.9,68.6,60.9,63.7,17,1,3,13,0,37,12,2,24,0,0,0,0,,0,,0,0,0,0.0,2,0
Benardrick McKinney,9476,LB,16,HST,959,229,387,343,69.0,83.8,80.2,53.0,58.5,19,3,4,12,1,69,19,7,38,1,29,24,251,10.5,201,66,1,0,0,114.2,3,0
Hau'oli Kikaha,9477,ED,12,NO,209,149,48,12,67.8,70.3,77.2,55.5,84.6,8,4,0,4,0,6,0,1,8,0,1,0,0,,0,,0,0,1,39.6,0,0
Eric Kendricks,9478,LB,16,MIN,968,62,347,559,65.4,64.3,53.0,51.8,66.7,13,1,5,7,1,76,29,17,38,0,78,51,379,7.4,253,27,2,1,3,80.0,2,0
Jaquiski Tartt,9479,S,9,SF,595,18,259,318,78.6,67.0,64.7,70.7,81.2,5,1,1,3,0,41,9,6,20,0,26,17,158,9.3,91,25,2,1,2,91.5,1,0
Eric Rowe,9480,CB,8,NE,261,6,79,176,51.1,42.6,69.5,50.4,53.2,1,0,0,1,0,10,2,1,2,0,27,16,270,16.9,164,69,1,0,2,105.5,0,0
Denzel Perryman,9481,LB,7,LAC,273,8,103,162,59.2,52.2,43.3,49.9,64.4,1,0,0,1,0,33,3,9,16,0,23,20,164,8.2,66,21,0,0,2,96.4,0,0
Ronald Darby,9483,CB,8,PHI,379,0,134,245,79.9,75.0,89.3,,78.8,0,0,0,0,0,29,2,0,7,0,47,26,322,12.4,143,57,1,3,2,57.2,4,1
Nate Orchard,9484,ED,16,CLV,431,233,187,11,66.3,63.6,47.7,56.6,81.8,16,2,4,10,0,18,4,3,12,1,3,1,3,3.0,1,3,0,0,0,42.4,1,0
Jordan Phillips,9485,DI,13,MIA,401,231,165,5,59.9,50.8,53.2,72.1,57.8,25,3,4,18,3,9,7,2,9,0,0,0,0,,0,,0,0,0,0.0,2,0
Markus Golden,9491,ED,4,ARZ,231,132,86,13,55.2,61.5,30.1,61.2,48.4,16,0,3,13,0,10,0,3,8,0,3,3,32,10.7,31,21,0,0,0,111.1,3,0
Quinten Rollins,9495,CB,6,GB,139,11,53,75,44.0,33.6,28.2,65.4,50.7,1,0,0,1,0,11,1,6,6,0,18,17,170,10.0,85,34,1,0,1,124.5,1,0
Frank Clark,9496,ED,16,SEA,740,476,255,9,69.9,56.4,53.0,79.3,63.5,56,10,7,39,2,16,5,6,22,2,0,0,0,,0,,0,0,0,0.0,8,1
Jordan Richards,9497,S,16,NE,274,23,60,191,62.4,62.3,44.5,40.1,65.3,2,0,0,2,0,20,3,6,5,1,21,16,139,8.7,61,32,1,0,1,109.0,0,0
Duke Johnson Jr.,9510,HB,1,CLV,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
P.J. Williams,9511,CB,14,NO,633,22,211,400,69.4,86.3,60.6,44.5,67.1,4,0,1,3,0,35,7,6,14,1,47,30,391,13.0,211,44,1,2,5,79.3,4,0
Eli Harold,9512,LB,16,SF,452,105,237,110,56.6,62.4,65.2,54.6,50.9,6,2,2,2,0,23,4,3,13,0,16,15,133,8.9,99,20,2,0,0,140.9,1,0
Craig Mager,9516,CB,1,LAC,1,0,0,1,37.8,,,,60.0,0,0,0,0,0,0,0,0,0,0,1,1,7,7.0,9,7,0,0,0,95.8,0,0
Jordan Hicks,9517,LB,7,PHI,268,26,74,168,64.3,43.9,36.0,61.6,71.5,5,0,2,3,0,18,4,5,7,0,21,17,164,9.6,107,31,1,0,0,115.1,0,0
Sammie Coates,9520,WR,1,CLV,1,0,1,0,60.0,60.0,90.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Danielle Hunter,9521,ED,16,MIN,773,504,254,15,78.0,77.1,73.2,67.2,66.9,61,8,4,49,1,28,8,3,29,0,4,3,52,17.3,39,38,1,0,0,156.3,1,0
Carl Davis,9523,DI,15,BLT,300,142,157,1,64.8,69.1,29.5,54.2,60.0,8,1,0,7,1,17,4,3,16,0,0,0,0,,0,,0,0,0,0.0,1,0
Henry Anderson,9526,DI,9,IND,380,238,139,3,73.9,73.1,45.1,67.6,59.0,18,2,5,11,0,16,5,3,13,1,0,0,0,,0,,0,0,0,0.0,1,0
Xavier Cooper,9529,DI,13,NYJ,305,161,143,1,59.3,70.4,56.7,57.9,59.9,10,2,3,5,1,15,2,1,11,0,0,0,0,,0,,0,0,0,0.0,5,2
Geneo Grissom,9530,ED,4,NE,26,26,0,0,50.3,,66.1,50.8,,3,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Steven Nelson,9531,CB,9,KC,513,4,194,315,65.5,77.8,62.1,50.5,62.1,1,0,0,1,0,37,4,5,12,1,57,35,430,12.3,189,51,2,0,4,96.4,3,0
Angelo Blackson,9533,DI,9,HST,193,74,118,1,64.3,64.3,28.9,62.6,60.0,7,0,1,6,1,9,3,3,7,0,0,0,0,,0,,0,0,0,0.0,1,0
Trey Flowers,9534,ED,14,NE,803,466,287,50,73.3,67.0,61.0,74.8,53.7,60,7,18,35,3,42,15,8,31,2,10,9,80,8.9,61,31,0,0,0,100.0,2,0
Jamison Crowder,9538,WR,1,WAS,1,0,0,1,63.5,,71.4,,60.1,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Clayton Geathers,9542,S,5,IND,112,7,50,55,63.8,76.5,36.6,60.8,55.5,0,0,0,0,0,7,0,1,4,0,1,1,9,9.0,6,9,0,0,0,104.2,0,0
Gabe Wright,9546,DI,1,MIA,23,10,13,0,48.0,68.6,67.3,64.5,,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,1
Ibraheim Campbell,9548,S,6,HST,198,13,77,108,64.6,73.1,86.9,68.9,57.8,2,0,0,2,0,12,3,0,4,0,3,2,20,10.0,0,18,2,0,1,125.0,0,0
Rodney Gunter,9549,DI,16,ARZ,291,166,125,0,66.8,67.4,74.9,61.9,60.0,13,1,2,10,0,11,3,0,10,0,0,0,0,,0,,0,0,0,0.0,1,0
Ramik Wilson,9551,LB,4,KC,125,8,59,58,52.7,32.1,69.7,60.6,74.2,2,0,0,2,0,13,3,1,5,0,6,5,51,10.2,54,29,1,0,0,141.7,0,0
Josh Shaw,9553,S,16,CIN,554,11,151,392,45.6,52.6,71.6,48.6,45.0,1,0,0,1,0,30,3,4,6,0,28,21,286,13.6,117,41,1,0,2,119.0,3,0
Za'Darius Smith,9555,ED,14,BLT,533,349,177,7,60.5,61.9,68.1,62.0,64.5,40,5,12,23,1,16,5,3,15,1,1,1,5,5.0,4,5,0,0,0,87.5,4,0
Vince Mayle,9556,TE,1,BLT,1,0,1,0,60.0,60.0,89.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kwon Alexander,9557,LB,12,TB,717,46,296,375,65.5,50.0,48.0,71.9,72.5,13,0,3,10,0,76,14,21,46,1,53,47,548,11.7,318,33,0,3,1,86.2,1,0
Damien Wilson,9560,LB,16,DAL,321,37,148,136,50.5,75.9,79.2,58.4,31.2,8,1,4,3,0,23,5,1,13,0,19,18,232,12.9,196,53,2,0,0,152.6,2,1
Jake Ryan,9562,LB,14,GB,506,16,278,212,75.7,72.9,70.8,85.6,68.9,6,1,0,5,0,56,20,8,37,1,20,17,156,9.2,115,34,1,0,0,115.8,1,0
Grady Jarrett,9570,DI,16,ATL,796,509,283,4,85.5,90.1,65.5,64.3,73.9,39,5,9,25,0,39,6,4,33,0,0,0,0,,0,,0,0,0,0.0,2,0
Ben Heeney,9573,LB,2,HST,10,2,8,0,48.9,53.7,60.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Martrell Spaight,9574,LB,12,WAS,414,21,182,211,57.9,66.8,34.2,60.9,50.1,4,0,1,3,0,50,10,13,35,0,34,28,295,10.5,145,37,1,0,2,112.6,1,1
Adrian Amos,9575,S,12,CHI,670,2,278,390,90.9,90.1,80.2,68.0,89.5,0,0,0,0,0,59,11,6,26,2,33,24,171,7.1,84,26,1,1,3,81.8,0,0
Bobby McCain,9578,CB,16,MIA,664,37,200,427,76.4,67.7,63.8,55.3,78.9,6,1,0,5,0,37,9,6,13,0,65,44,431,9.8,223,52,1,2,4,78.4,1,0
David Parry,9584,DI,1,NO,3,0,3,0,72.0,64.6,67.3,,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Kyle Emanuel,9586,LB,16,LAC,301,38,174,89,74.0,67.6,81.5,60.9,76.6,3,2,0,1,0,14,10,2,11,0,11,9,106,11.8,41,44,0,1,1,68.9,0,0
Tyeler Davison,9587,DI,16,NO,588,299,289,0,75.5,82.1,78.6,54.8,69.5,8,0,2,6,1,26,10,1,21,1,0,0,0,,0,,0,0,0,0.0,2,0
C.J. Uzomah,9590,TE,1,CIN,1,1,0,0,60.0,,87.8,60.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Ryan Russell,9596,ED,14,TB,456,308,145,3,49.5,60.4,82.5,50.4,54.6,22,2,3,17,0,9,1,0,8,0,2,2,35,17.5,10,24,0,0,0,118.8,4,1
Lorenzo Doss,9597,CB,2,DEN,8,0,5,3,63.4,60.0,27.7,,62.4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
David Mayo,9602,LB,10,CAR,133,7,73,53,54.6,54.8,65.6,66.5,54.5,1,0,0,1,1,7,5,1,4,0,7,5,44,8.8,36,18,1,0,0,127.4,0,0
Tye Smith,9603,CB,6,TEN,126,1,47,78,64.9,57.7,73.9,,65.9,0,0,0,0,0,12,0,1,4,0,15,6,87,14.5,23,34,0,1,0,31.8,0,0
D.J. Alexander,9605,ED,2,SEA,20,1,17,2,27.7,41.5,68.9,,33.2,0,0,0,0,0,2,1,0,2,0,1,1,26,26.0,23,26,0,0,0,118.8,0,0
James O'Shaughnessy,9606,TE,1,JAX,1,1,0,0,60.0,,66.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,0
Deiontrez Mount,9610,ED,4,DEN,44,21,21,2,71.4,76.5,78.3,53.8,63.0,3,0,1,2,0,5,2,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Michael Bennett,9613,DI,1,JAX,18,6,12,0,54.2,56.7,22.9,54.3,,0,0,0,0,0,1,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Darius Philon,9625,DI,16,LAC,509,291,210,8,63.3,69.1,61.6,55.9,62.7,15,5,5,5,2,14,10,4,16,1,2,1,5,5.0,1,5,0,0,0,56.3,3,0
Derron Smith,9630,S,1,CLV,2,0,0,2,35.6,,90.2,,46.7,0,0,0,0,0,0,0,0,0,0,1,1,17,17.0,4,17,0,0,0,118.8,0,0
L.T. Walton,9632,DI,16,PIT,144,87,56,1,62.9,67.4,74.7,54.8,72.1,6,2,1,3,1,9,2,0,7,0,0,0,0,,0,,0,0,0,0.0,1,0
Quandre Diggs,9633,CB,16,DET,790,23,256,511,62.8,66.9,51.8,58.6,63.7,3,1,1,1,0,50,3,9,16,1,52,33,420,12.7,270,97,3,3,5,83.8,5,0
Obum Gwacham,9642,ED,4,NYJ,22,16,6,0,54.6,65.2,24.9,48.9,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Christian Ringo,9643,DI,6,DET,130,68,61,1,54.4,52.8,71.4,70.7,57.1,5,0,2,3,0,3,2,0,2,0,1,1,10,10.0,9,10,0,0,0,108.3,0,0
Anthony Chickillo,9645,ED,15,PIT,270,116,106,48,56.4,52.0,29.2,55.8,62.5,10,3,0,7,0,8,3,5,8,0,3,3,25,8.3,23,14,0,0,0,101.4,0,0
Christian Covington,9649,DI,7,HST,166,99,67,0,87.4,88.2,74.5,67.6,60.0,11,1,2,8,0,9,4,0,7,1,0,0,0,,0,,0,0,0,0.0,0,0
