player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles
Muhammad Wilkerson,6182,DI,11,NYJ,0,0,4,0,44,0,48.8,,,,,,1,0,0,0,0
Cameron Heyward,6183,DI,15,PIT,0,0,0,0,49,74,59.9,,,,,,0,0,0,0,0
Jabaal Sheard,6189,ED,1,IND,0,0,0,0,0,0,60.0,,,,,,0,0,0,0,0
Akeem Ayers,6191,LB,6,NYG,32,21,31,4,24,0,59.6,,,,,,1,0,2,0,0
Bruce Carter,6192,ED,14,NYJ,59,54,60,78,1,0,70.8,,,,,,0,0,5,2,1
Jarvis Jenkins,6193,DI,1,KC,0,0,0,0,4,0,59.7,,,,,,0,0,0,0,0
Brooks Reed,6194,ED,16,ATL,0,2,2,46,64,0,54.2,,,,,,1,0,2,0,0
Kyle Rudolph,6195,TE,11,MIN,2,0,0,0,0,48,62.0,,60.0,,,,0,0,0,0,0
Orlando Franklin,6198,G,1,WAS,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0
Lance Kendricks,6199,TE,11,GB,44,0,0,22,0,0,71.4,,,,,,0,0,2,0,1
Stefen Wisniewski,6200,G,13,PHI,0,0,0,0,0,64,62.1,,,,,,0,0,0,0,0
Ben Ijalana,6201,T,10,NYJ,0,0,0,0,0,42,61.8,,,,,,0,0,0,0,0
Marcus Gilchrist,6202,S,16,HST,1,16,3,0,66,0,53.7,,,,60.0,,0,0,0,0,1
Stephen Paea,6205,DI,3,DAL,0,0,0,0,10,0,59.3,,,,,,0,0,0,0,0
Rodney Hudson,6207,C,3,OAK,0,0,0,0,0,10,60.7,,,,,,0,0,0,0,0
Shane Vereen,6208,HB,14,NYG,71,0,0,0,0,0,60.3,,55.3,,,,0,0,0,0,0
Torrey Smith,6210,WR,1,PHI,0,0,2,0,0,0,60.0,,,,60.5,,0,0,0,0,0
Marcus Gilbert,6215,T,6,PIT,0,0,0,0,0,26,54.1,,,,,,0,0,0,0,0
Terrell McClain,6217,DI,11,WAS,0,0,0,0,48,0,58.1,,,,,,0,0,0,0,0
Kelvin Sheppard,6220,LB,1,NYG,0,0,0,0,3,0,60.0,,,,,,0,0,0,0,0
Justin Houston,6222,ED,2,KC,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0
Jurrell Casey,6229,DI,16,TEN,0,0,0,0,74,0,58.5,,,,,,0,0,0,0,0
Mason Foster,6236,LB,5,WAS,1,0,0,17,20,0,65.6,,,,,,0,0,1,0,0
Allen Bailey,6238,DI,13,KC,0,0,1,0,46,0,58.5,,,,,,0,0,0,0,0
Shareece Wright,6241,CB,12,BUF,0,38,28,0,35,0,62.8,,,,,,0,0,2,1,1
Joe Barksdale,6244,T,11,LAC,0,0,0,0,0,47,63.1,,,,,,0,0,0,0,0
Chris Conte,6245,S,15,TB,0,37,3,0,50,0,54.5,,,,,,1,1,1,1,0
K.J. Wright,6251,LB,15,SEA,1,0,10,12,57,0,60.1,,,,,,0,0,0,0,0
Da'Norris Searcy,6252,S,16,TEN,87,27,11,4,32,0,72.4,,,,,,0,0,3,0,0
Clint Boling,6253,G,15,CIN,0,0,0,0,0,54,29.4,,,,,,0,0,0,0,0
Sam Acho,6255,ED,16,CHI,80,28,2,57,55,0,73.3,,59.9,,,,0,0,4,2,0
Luke Stocker,6256,TE,12,TEN,53,1,0,17,0,45,47.8,,,,,,0,0,0,1,0
Chris Prosinski,6273,S,2,CHI,0,0,1,1,5,0,59.4,,,,,,0,0,0,0,0
Chris Hairston,6274,T,2,LAC,0,0,0,0,0,9,60.7,,,,,,0,0,0,0,0
Taiwan Jones,6277,HB,8,BUF,16,41,29,41,0,0,55.7,,58.5,,,,1,0,3,0,3
Bilal Powell,6278,HB,10,NYJ,42,0,9,14,0,0,57.3,,60.0,,,,0,0,0,0,0
Davon House,6283,CB,9,GB,0,0,8,0,38,0,50.5,,,,,,1,1,0,0,0
Anthony Sherman,6288,FB,16,KC,72,96,19,69,0,86,75.1,,62.9,,,,0,0,0,2,1
Buster Skrine,6289,CB,15,NYJ,0,5,13,0,63,0,61.3,,,,,,0,0,0,0,0
Marcus Cannon,6290,T,7,NE,0,0,0,0,0,34,62.4,,,,,,0,0,0,0,0
Karl Klug,6294,DI,15,TEN,0,0,27,0,68,41,60.1,,,,,,0,0,0,0,0
Jacquizz Rodgers,6297,HB,13,TB,61,13,15,55,0,0,64.8,,62.2,,,,0,0,3,1,0
Dion Lewis,6301,HB,16,NE,65,0,0,0,0,0,60.5,,60.2,,,,0,0,0,0,0
Jeremy Kerley,6305,WR,7,NYJ,5,0,33,0,1,0,58.1,,60.0,,48.4,,0,0,0,0,0
Richard Sherman,6306,CB,8,SEA,0,0,9,0,29,0,60.4,,,,,,0,0,0,0,0
Niles Paul,6307,TE,14,WAS,54,43,46,72,0,3,54.3,,62.0,,,,0,0,3,0,4
Lee Smith,6311,TE,16,OAK,87,0,0,0,0,54,66.5,,,,,,0,0,0,0,0
Chris Carter,6314,ED,13,WAS,72,65,59,66,66,0,61.4,,,,,,0,0,2,2,1
Daniel Kilgore,6315,C,16,SF,0,0,0,0,0,71,62.1,,,,,,0,0,0,0,0
Pernell McPhee,6317,ED,2,CHI,0,0,1,0,6,0,59.4,,,,,,0,0,0,0,0
Brandon Fusco,6324,G,15,SF,0,0,0,0,0,65,64.4,,,,,,0,0,0,0,0
Byron Maxwell,6325,CB,5,SEA,0,0,6,0,1,0,60.2,,,,,,0,0,0,0,0
Charles Clay,6326,TE,2,BUF,3,0,0,0,0,0,29.7,,,,,,1,1,0,0,0
Dwayne Harris,6328,WR,5,NYG,25,17,22,24,0,0,56.3,,64.1,,64.4,,1,0,1,1,1
Aldrick Robinson,6330,WR,11,SF,17,43,2,21,0,0,74.3,,,,,,0,0,4,1,0
Jordan Todman,6335,HB,14,HST,75,59,58,72,0,0,59.0,,59.5,,,,1,0,5,1,4
Colin Jones,6342,S,16,CAR,55,55,50,70,24,0,53.2,,,,,,0,0,2,0,3
Matt Bosher,6344,P,16,ATL,0,84,0,54,0,74,65.7,81.4,,73.5,,,0,0,1,0,2
J.T. Thomas,6347,LB,2,NYG,10,4,6,10,8,0,66.0,,,,,,0,0,0,0,0
Virgil Green,6356,TE,16,DEN,80,0,0,17,0,28,63.2,,,,,,0,0,0,0,0
Lawrence Guy,6385,DI,16,NE,0,0,16,0,63,87,74.8,,,,,,0,0,0,0,0
Andrew Gachkar,6386,LB,6,CAR,29,27,17,32,0,0,65.5,,,,,,1,0,2,0,2
Mike Person,6391,C,7,IND,0,0,0,0,0,30,62.2,,,,,,0,0,0,0,0
Spencer Paysinger,6419,LB,3,CAR,16,17,4,13,0,0,61.4,,,,,,0,0,0,0,0
Kyle Nelson,6428,LS,16,SF,0,0,0,77,0,71,82.6,,,,,,0,0,1,0,0
Chris Harris Jr.,6457,CB,2,DEN,0,0,3,0,1,0,60.0,,,,,,0,0,0,0,0
Chris Hogan,6468,WR,5,NE,6,4,0,0,0,0,60.4,,61.2,,,,0,0,0,0,0
Kenny Wiggins,6471,G,15,LAC,0,0,0,0,0,67,64.6,,,,,,0,0,0,0,0
Sealver Siliga,6483,DI,8,TB,0,0,3,0,28,32,61.0,,,,,,0,0,0,0,0
Andre Holmes,6489,WR,14,BUF,58,65,35,50,0,0,62.7,,,,,,1,0,5,0,2
Josh Bynes,6503,LB,14,ARZ,59,54,70,76,17,0,61.1,,60.0,,,,1,0,4,1,1
Nick Bellore,6515,LB,13,DET,67,75,54,56,56,0,62.6,,,,,,0,0,2,2,3
Mario Addison,6558,ED,13,CAR,0,0,15,0,3,0,39.9,,,,,,1,0,0,0,0
Jake McQuaide,6586,LS,16,LA,0,0,0,65,0,94,65.7,,,,,,0,0,0,0,1
Dontrelle Inman,6597,WR,2,CHI,0,0,5,1,0,0,54.4,,,,,,0,0,0,0,0
Cedric Thornton,6607,DI,13,BUF,0,0,1,0,59,1,57.8,,,,,,0,0,0,0,0
Doug Baldwin,6615,WR,5,SEA,1,0,17,0,0,0,60.8,,,,,,0,0,0,0,0
Ron Parker,6625,S,6,KC,4,0,1,0,0,0,60.6,,,,,,0,0,0,0,0
Jonathan Freeny,6633,LB,5,NO,16,28,15,15,0,0,60.2,,,,,,0,0,2,0,0
Kamar Aiken,6671,WR,13,IND,65,21,19,0,0,0,60.6,,,,,,0,0,0,0,0
Bryan Braman,6699,LB,3,PHI,11,12,14,19,10,0,53.7,,,,,,0,0,0,0,0
Dan Bailey,6796,K,12,DAL,0,56,0,0,0,48,60.8,71.1,,,,44.6,0,0,0,0,2
Chris Jones,6798,P,16,DAL,0,0,0,66,0,68,63.9,,,81.0,,,0,0,0,1,0
Ben Jacobs,6817,LB,16,CAR,77,83,56,72,1,1,70.6,,,,,,1,0,4,1,3
Chris Matthews,6820,WR,6,BLT,28,29,26,30,0,0,62.6,,,,,,0,0,4,0,1
Byron Bell,6848,G,12,DAL,0,0,0,0,0,51,62.1,,,,,,0,0,0,0,0
Kai Forbath,6860,K,16,MIN,0,88,0,0,0,78,61.0,66.6,,,,59.5,0,0,1,0,1
Sterling Moore,6871,CB,6,NO,0,4,12,0,3,0,63.7,,,,,,0,0,0,0,0
Matt Overton,6979,LS,9,JAX,0,0,0,44,0,45,67.1,,,,,,1,0,1,0,0
Michael Wilhoite,6989,LB,14,SEA,34,62,45,66,19,0,57.2,,,,,,2,0,3,0,1
Patrick DiMarco,6997,FB,16,BUF,81,8,0,79,0,0,64.1,,59.9,,,,0,0,2,1,0
Craig Robertson,7003,LB,16,NO,28,19,14,60,63,0,70.6,,,,,,0,0,4,0,0
Matt Kalil,7010,T,9,CAR,0,0,0,0,0,37,62.0,,,,,,0,0,0,0,0
Morris Claiborne,7012,CB,4,NYJ,0,0,5,0,5,0,60.4,,,,,,0,0,0,0,0
Mark Barron,7013,LB,3,LA,0,4,0,0,0,0,60.0,,,,,,0,0,0,0,0
Luke Kuechly,7015,LB,15,CAR,0,0,15,0,55,0,60.4,,,,,,0,0,0,0,0
Stephon Gilmore,7016,CB,5,NE,0,0,3,0,29,0,61.5,,,,,,0,0,0,0,0
Dontari Poe,7017,DI,15,ATL,0,0,9,0,51,6,59.7,,,,,,0,0,0,0,0
Fletcher Cox,7018,DI,5,PHI,0,0,6,0,0,0,61.6,,,,,,0,0,0,0,0
Michael Brockers,7020,DI,16,LA,0,0,13,0,69,0,70.4,,,,,,1,1,0,0,0
Bruce Irvin,7021,ED,3,OAK,0,0,3,0,13,0,60.7,,,,,,0,0,0,0,0
Melvin Ingram III,7024,ED,5,LAC,0,0,0,0,22,0,60.2,,,,,,0,0,0,0,0
Chandler Jones,7027,ED,16,ARZ,0,0,0,0,63,0,60.8,,,,,,0,0,0,0,0
Riley Reiff,7029,T,14,MIN,0,0,0,0,0,59,63.1,,,,,,0,0,0,0,0
Dont'a Hightower,7030,ED,5,NE,1,0,0,0,19,0,60.3,,,,,,0,0,0,0,0
Whitney Mercilus,7031,ED,4,HST,0,0,0,0,15,0,60.3,,,,,,0,0,0,0,0
Kevin Zeitler,7032,G,16,CLV,0,0,0,0,0,46,63.9,,,,,,0,0,0,0,0
Nick Perry,7033,ED,8,GB,0,0,1,0,24,0,60.5,,,,,,0,0,0,0,0
Brian Quick,7037,WR,9,WAS,31,20,27,5,0,0,66.4,,,,,,0,0,2,0,0
Coby Fleener,7038,TE,1,NO,0,0,4,0,0,0,60.9,,,,,,0,0,0,0,0
Courtney Upshaw,7039,DI,2,ATL,0,0,0,7,0,0,58.0,,,,,,0,0,0,0,0
Derek Wolfe,7040,DI,9,DEN,0,0,4,0,33,0,59.4,,,,,,1,0,0,0,0
Mitchell Schwartz,7041,T,16,KC,0,0,0,0,0,86,63.6,,,,,,0,0,0,0,0
Andre Branch,7042,ED,5,MIA,0,0,7,0,0,0,61.4,,,,,,0,0,0,0,0
Janoris Jenkins,7043,CB,6,NYG,0,0,0,0,15,0,61.3,,,,,,0,0,0,0,0
Amini Silatolu,7044,G,14,CAR,9,0,0,0,0,59,65.5,,,,,,0,0,0,0,0
Cordy Glenn,7045,T,5,BUF,0,0,0,0,0,24,62.3,,,,,,0,0,0,0,0
Mychal Kendricks,7049,LB,11,PHI,0,45,16,0,0,0,67.7,,,,,,0,0,3,0,1
Bobby Wagner,7050,LB,16,SEA,1,0,9,2,62,0,60.8,,,,,,0,0,0,0,0
Tavon Wilson,7051,S,3,DET,0,0,2,1,1,0,60.1,,,,,,0,0,0,0,0
Jerel Worthy,7054,DI,1,BUF,0,0,0,0,2,0,29.3,,,,,,1,0,0,0,0
Zach Brown,7055,LB,7,WAS,0,0,0,2,30,0,60.2,,,,,,0,0,0,0,0
Lavonte David,7060,LB,13,TB,0,0,4,0,57,0,61.3,,,,,,0,0,0,0,0
Vinny Curry,7061,ED,16,PHI,0,0,5,0,59,0,58.8,,,,,,0,0,0,0,0
Kelechi Osemele,7062,G,15,OAK,0,0,0,0,0,55,62.8,,,,,,0,0,0,0,0
Casey Hayward Jr.,7064,CB,3,LAC,0,0,1,0,6,0,60.3,,,,,,0,0,0,0,0
Dwayne Allen,7066,TE,14,NE,49,0,3,6,0,0,48.0,,,,,,0,0,0,0,0
Trumaine Johnson,7067,CB,7,LA,0,16,4,0,2,0,64.4,,,,60.1,,0,0,0,0,0
Josh Robinson,7068,S,11,TB,45,46,32,41,0,0,83.2,,,,,,0,0,4,0,1
Bryan Anger,7072,P,16,TB,0,0,0,67,0,66,63.8,,,70.0,,,0,0,1,0,0
Josh LeRibeus,7073,G,16,NO,1,0,0,0,0,90,57.4,,,,,,1,0,0,0,0
Olivier Vernon,7074,ED,11,NYG,0,0,0,0,47,0,57.4,,,,,,0,0,0,0,0
Donald Stephenson,7076,T,5,DEN,0,0,0,1,0,15,61.0,,,,,,0,0,0,0,0
Brandon Brooks,7078,G,15,PHI,0,0,0,0,0,80,64.9,,,,,,0,0,0,0,0
Demario Davis,7079,LB,16,NYJ,6,0,13,20,69,0,57.5,,,,,,0,0,0,0,0
Tyrone Crawford,7083,ED,16,DAL,0,0,6,0,61,2,77.5,,,,,,0,0,0,0,0
Mohamed Sanu,7084,WR,2,ATL,3,0,0,0,0,0,58.8,,,,,,0,0,0,0,0
Sean Spence,7087,LB,7,PIT,26,18,13,21,14,0,47.6,,,,,,0,0,0,0,0
Akiem Hicks,7090,DI,12,CHI,0,0,3,0,28,0,74.4,,,,,,1,0,0,0,0
Tony Bergstrom,7095,G,13,WAS,6,0,0,0,0,43,55.8,,,,,,0,0,0,0,0
Ben Jones,7099,C,5,TEN,0,0,0,0,0,13,61.5,,,,,,0,0,0,0,0
Travis Benjamin,7100,WR,16,LAC,0,0,79,0,0,0,61.7,,,,74.8,,0,0,0,0,0
Nigel Bradham,7105,LB,12,PHI,4,0,10,8,37,0,60.1,,,,,,0,0,0,0,0
Robert Turbin,7106,HB,6,IND,41,9,5,28,0,0,73.9,,57.8,,,,0,0,1,0,0
Bobby Massie,7112,T,15,CHI,0,0,0,0,0,47,63.1,,,,,,0,0,0,0,0
Kyle Wilber,7113,LB,16,DAL,71,80,71,66,61,0,57.5,,,,,,3,0,5,1,0
Coty Sensabaugh,7115,CB,14,PIT,1,76,40,0,19,0,57.4,,,,,,1,1,4,1,0
Orson Charles,7116,TE,5,KC,22,33,18,14,0,0,53.7,,,,,,0,0,1,0,0
Joe Looney,7117,G,15,DAL,0,0,0,0,0,68,63.0,,,,,,0,0,0,0,0
Keenan Robinson,7119,LB,2,NYG,0,1,0,4,0,0,59.3,,,,,,0,0,0,0,0
Rhett Ellison,7128,TE,16,NYG,81,0,0,94,0,48,66.3,,,,,,0,0,3,3,3
Mike Daniels,7132,DI,13,GB,0,0,0,0,59,0,49.2,,,,,,1,0,0,0,0
Tahir Whitehead,7135,LB,16,DET,0,1,6,2,74,0,61.5,,,,,,0,0,0,0,0
Robert Blanton,7136,S,2,BUF,9,13,7,4,0,0,67.1,,,,,,0,0,1,1,0
Najee Goode,7137,LB,16,PHI,65,89,68,69,3,0,35.9,,,,,,4,0,5,2,3
Senio Kelemete,7144,G,15,NO,0,0,0,0,0,78,47.9,,,,,,2,0,0,0,0
Dennis Kelly,7146,T,16,TEN,0,0,0,0,1,74,29.7,,,,,,0,0,0,0,0
Korey Toomer,7147,LB,10,LAC,29,12,34,9,0,0,42.0,,,,,,2,0,1,0,0
Jack Crawford,7151,DI,4,ATL,12,0,0,0,13,0,64.8,,,,,,0,0,0,0,0
Randy Bullock,7154,K,15,CIN,0,65,0,0,0,53,60.8,32.2,,,,69.2,0,0,0,0,1
Marvin Jones Jr.,7158,WR,2,DET,2,0,0,0,0,0,59.4,,,,,,0,0,0,0,0
George Iloka,7159,S,16,CIN,1,52,2,9,67,0,57.9,,,,,,0,0,0,1,1
Asa Jackson,7161,CB,4,SF,22,21,17,11,0,0,52.6,,,,,,2,0,0,1,1
Greg Zuerlein,7163,K,14,LA,0,95,0,0,0,86,61.0,73.1,,,,85.6,0,0,0,0,0
Jeremy Lane,7164,CB,10,SEA,0,13,12,17,42,0,78.9,,,,,,3,0,3,0,0
Alfred Morris,7165,HB,1,DAL,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0
Keith Tandy,7166,S,14,TB,58,55,42,52,13,0,63.5,,,,,,1,0,7,2,2
Blair Walsh,7167,K,16,SEA,0,78,0,0,0,69,60.9,58.2,,,,43.6,0,0,0,0,2
James Hanna,7175,TE,16,DAL,73,9,0,66,0,0,73.4,,,,,,0,0,2,0,0
Danny Trevathan,7177,LB,4,CHI,1,0,3,0,0,0,60.5,,,,,,0,0,0,0,0
Tom Compton,7181,G,10,CHI,5,0,0,0,0,28,54.2,,,,,,0,0,0,0,0
Brad Nortman,7192,P,16,JAX,0,0,0,91,0,78,63.7,,,65.0,,,0,0,0,0,0
Nate Ebner,7193,S,9,NE,36,50,29,26,30,0,71.8,,60.0,,,,1,0,6,2,0
J.R. Sweezy,7209,G,14,TB,0,0,0,0,0,53,62.8,,,,,,0,0,0,0,0
Nate Stupar,7214,LB,4,NO,19,24,14,15,7,0,78.8,,61.2,,,,0,0,1,1,1
Kelvin Beachum,7229,T,7,NYJ,0,0,0,0,0,25,62.4,,,,,,0,0,0,0,0
Peyton Thompson,7235,S,16,JAX,64,89,69,90,0,0,59.2,,,,,,2,0,7,1,6
Bryce Harris,7245,T,3,NO,0,0,0,0,0,16,61.2,,,,,,0,0,0,0,0
Johnny Hekker,7252,P,16,LA,0,0,0,65,0,94,64.6,,,78.2,,,3,2,2,0,0
Rodney McLeod,7271,S,12,PHI,0,46,7,0,0,0,67.5,,,,,,0,0,4,0,0
Garrett Celek,7274,TE,16,SF,70,26,4,57,0,71,67.8,,,,,,0,0,2,0,0
Giorgio Tavecchio,7278,K,16,OAK,0,64,0,0,0,55,46.5,79.3,,,,61.9,1,0,0,0,1
Michael Thomas,7279,S,13,MIA,45,53,50,73,62,0,81.9,,60.0,,,,1,0,10,0,0
Vontaze Burfict,7280,LB,2,CIN,0,0,1,0,2,0,60.3,,,,,,0,0,0,0,0
Tashaun Gipson Sr.,7288,S,15,JAX,0,0,26,0,48,0,62.5,,,,,,0,0,0,0,0
L.J. Fort,7292,LB,15,PIT,66,83,73,61,1,0,61.5,,,,,,0,0,7,1,1
Steven Johnson,7298,LB,11,BLT,49,68,50,58,28,0,56.6,,,,,,1,0,4,2,2
Aaron Brewer,7301,LS,8,ARZ,0,0,0,42,0,34,80.5,,,,,,0,0,3,0,1
Robert Golden,7303,S,16,PIT,69,73,79,66,11,0,65.3,,59.9,,,,0,0,4,0,0
Phillip Supernaw,7324,TE,16,TEN,87,63,46,68,0,20,47.4,,,,,,1,0,5,0,2
Cole Beasley,7330,WR,6,DAL,1,0,11,0,0,0,60.4,,60.0,,62.2,,0,0,0,0,0
Lance Dunbar,7332,HB,4,LA,0,7,12,3,0,0,53.3,,,,,,0,0,0,0,1
Charley Hughlett,7336,LS,16,CLV,0,0,0,82,0,46,74.8,,,,,,0,0,2,0,0
Ron Leary,7338,G,5,DEN,0,0,0,0,0,17,62.0,,,,,,0,0,0,0,0
Griff Whalen,7351,WR,2,BLT,5,12,8,0,0,0,66.5,,,,60.5,,0,0,0,1,0
Damon Harrison Sr.,7355,DI,5,NYG,0,0,0,0,11,0,58.4,,,,,,0,0,0,0,0
Joe Banyard,7361,HB,3,BUF,12,16,13,13,0,0,44.4,,,,,,0,0,0,0,1
Ryan Davis Sr.,7365,ED,15,BUF,58,0,25,0,34,0,70.6,,,,,,0,0,0,0,0
Julian Stanford,7372,LB,16,NYJ,76,71,75,95,68,0,83.2,,60.0,,,,1,0,7,1,2
Johnson Bademosi,7374,CB,16,NE,51,84,70,45,33,0,66.4,,,,,,2,1,6,2,3
Derrick Coleman,7377,FB,16,ATL,77,84,52,54,0,0,82.8,,,,,,1,0,13,1,1
Leonard Johnson,7385,CB,12,BUF,4,47,35,0,0,0,31.6,,,,,,2,0,0,0,1
Derrick Shelby,7400,ED,16,ATL,0,0,0,0,64,9,58.5,,,,,,0,0,0,0,0
Jacquies Smith,7401,ED,1,DET,0,1,1,0,0,0,60.2,,,,,,0,0,0,0,0
Derek Carrier,7406,TE,14,LA,69,12,21,53,0,85,51.9,,59.5,,,,1,0,2,0,0
Marquette King,7410,P,16,OAK,0,0,0,72,0,55,64.1,,,81.8,,,0,0,2,0,1
Beau Brinkley,7418,LS,16,TEN,0,0,0,75,0,75,67.2,,,,,,0,0,0,0,0
Jermaine Kearse,7428,WR,2,NYJ,4,0,0,0,0,0,58.5,,,,,,0,0,0,0,0
Mike Remmers,7431,T,10,MIN,0,0,0,0,0,46,63.0,,,,,,0,0,0,0,0
DeShawn Shead,7450,CB,2,SEA,12,6,6,15,6,0,60.7,,,,,,0,0,1,0,0
Travaris Cadet,7457,HB,9,BUF,31,15,8,1,1,0,64.8,,58.8,,,,0,0,0,0,0
Tyrunn Walker,7459,DI,16,LA,0,0,13,0,72,0,72.2,,,,,,1,0,0,0,0
Brandon Bolden,7469,HB,16,NE,72,84,63,51,0,0,49.3,,,,,,4,0,6,1,1
Josh Bellamy,7472,WR,9,CHI,17,24,15,44,0,0,62.1,,,,,,0,0,1,1,4
Brittan Golden,7481,WR,13,ARZ,67,35,54,67,0,0,60.0,,55.5,,64.5,,0,0,4,0,2
Bobby Rainey Jr.,7511,HB,4,BLT,19,20,21,5,0,0,63.7,,64.8,,61.9,,0,0,0,0,0
Deonte Thompson,7513,WR,8,BUF,26,0,3,0,0,0,65.5,,48.4,,,,0,0,0,0,0
Sean McGrath,7515,TE,14,LAC,52,0,0,52,0,63,62.7,,,,,,0,0,1,0,0
Brenton Bersin,7516,WR,7,CAR,29,30,6,0,0,0,65.4,,,,,,0,0,1,0,0
Emmanuel Lamur,7561,LB,16,MIN,12,73,9,70,1,0,56.0,,,,,,1,0,1,2,1
Jamize Olawale,7572,FB,12,OAK,54,39,44,55,0,0,61.8,,64.3,,,,1,0,3,0,1
Ryan Quigley,7573,P,16,MIN,0,1,0,71,0,78,44.2,60.0,,80.2,,,0,0,0,0,0
Eddie Pleasant,7593,S,16,HST,96,74,66,6,2,0,49.4,,,,,,6,0,4,1,0
Justin Tucker,7604,K,16,BLT,0,90,0,0,0,76,61.0,47.8,,,,90.8,1,0,3,0,0
Andrew DePaola,7633,TE,16,CHI,0,0,0,87,0,50,73.3,,,,,,1,0,1,0,0
Ty Nsekhe,7636,T,9,WAS,0,0,0,0,0,35,62.7,,,,,,0,0,0,0,0
David DeCastro,7640,G,15,PIT,0,0,0,0,0,74,64.8,,,,,,0,0,0,0,0
Harrison Smith,7641,S,15,MIN,0,0,6,0,47,0,60.6,,,,,,0,0,0,0,0
Jeff Allen,7642,G,11,HST,0,0,0,0,0,46,62.5,,,,,,0,0,0,0,0
Malik Jackson,7647,DI,3,JAX,0,0,0,0,2,0,59.5,,,,,,0,0,0,0,0
Brandon Marshall,7648,LB,6,DEN,0,0,9,0,0,0,61.6,,,,60.0,,0,0,0,0,0
Josh Norman,7649,CB,8,WAS,2,0,0,0,29,0,60.0,,,,,,0,0,0,0,0
Justin Bethel,7654,CB,16,ARZ,25,75,96,59,64,0,52.8,,,,,,4,0,10,0,1
Austin Pasztor,7689,T,7,ATL,0,0,0,0,0,33,55.9,,,,,,0,0,0,0,0
Bradley Sowell,7693,G,16,CHI,0,0,0,0,0,50,52.0,,,,,,1,0,0,0,0
Don Barclay,7703,G,3,DET,1,0,0,0,0,10,61.3,,,,,,0,0,0,0,0
Neiko Thorpe,7716,CB,14,SEA,66,63,60,77,54,0,74.0,,,,,,0,0,9,1,2
Greg Van Roten,7746,C,10,CAR,30,0,0,0,0,42,49.9,,,,,,1,0,0,0,0
Josh Harris,7748,LS,16,ATL,0,0,0,54,0,74,68.6,,,,,,0,0,2,1,0
Eric Fisher,7783,T,16,KC,0,0,0,0,0,86,64.0,,,,,,0,0,0,0,0
Luke Joeckel,7784,G,11,SEA,0,0,0,0,0,45,54.1,,,,,,1,0,0,0,0
Dion Jordan,7785,ED,5,SEA,0,0,1,0,27,0,58.8,,,,,,0,0,0,0,0
Lane Johnson,7786,T,14,PHI,0,0,0,0,0,69,63.3,,,,,,0,0,0,0,0
Barkevious Mingo,7787,ED,16,IND,91,50,51,87,6,0,59.9,,,,,,1,0,2,0,1
Jonathan Cooper,7788,G,11,DAL,0,0,0,0,0,53,63.3,,,,,,0,0,0,0,0
Tavon Austin,7789,WR,8,LA,4,9,19,1,0,0,67.5,,59.9,,25.3,,0,0,0,0,0
Chance Warmack,7791,G,8,PHI,0,0,0,0,0,41,62.1,,,,,,0,0,0,0,0
D.J. Fluker,7792,G,8,NYG,0,0,0,0,0,29,62.5,,,,,,0,0,0,0,0
D.J. Hayden,7793,CB,16,DET,0,10,49,5,30,0,56.6,,,,,,1,0,0,1,0
Sheldon Richardson,7794,DI,15,SEA,0,0,6,0,56,0,57.3,,,,,,0,0,0,0,0
Star Lotulelei,7795,DI,16,CAR,0,0,15,0,67,0,51.2,,,,,,1,0,0,0,0
Kenny Vaccaro,7796,S,10,NO,0,27,0,0,24,0,54.0,,,,,,0,0,0,0,0
Eric Reid,7799,S,12,SF,1,0,9,19,40,0,39.9,,,,,,1,0,0,0,0
Justin Pugh,7800,T,8,NYG,0,0,0,0,0,22,61.2,,,,,,0,0,0,0,0
Kyle Long,7801,G,6,CHI,0,0,0,0,0,16,61.8,,,,,,0,0,0,0,0
Desmond Trufant,7803,CB,13,ATL,2,53,10,0,0,0,63.9,,,,,,0,0,2,0,0
Xavier Rhodes,7806,CB,5,MIN,0,0,3,0,12,0,60.7,,,,,,0,0,0,0,0
Datone Jones,7807,DI,5,DAL,14,0,2,0,9,0,57.5,,,,,,0,0,0,0,0
Sylvester Williams,7809,DI,10,TEN,0,0,1,0,43,0,58.1,,,,,,0,0,0,0,0
Cordarrelle Patterson,7810,WR,16,OAK,87,0,1,66,1,0,76.5,,63.5,,,,0,0,4,0,0
Alec Ogletree,7811,LB,14,LA,0,0,10,0,54,0,60.8,,,,,,0,0,0,0,0
Travis Frederick,7812,C,15,DAL,0,0,0,0,0,68,61.8,,,,,,0,0,0,0,0
Zach Ertz,7816,TE,11,PHI,35,0,0,0,0,48,54.2,,60.0,,,,0,0,0,0,0
Darius Slay,7817,CB,16,DET,0,0,10,0,73,0,48.7,,,,,,1,0,0,0,0
Giovani Bernard,7818,HB,5,CIN,3,0,22,0,0,0,61.3,,59.9,,,,1,0,0,0,0
Manti Te'o,7819,LB,14,NO,14,0,2,26,31,0,54.8,,,,,,0,0,0,0,0
