player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
LeShaun Sims,10791,CB,13,TEN,215,8,79,128,58.1,54.5,45.2,73.0,56.8,2,0,1,1,0,14,3,4,5,0,18,13,159,12.2,90,43,2,0,0,136.1,1,0
Kentrell Brothers,10794,LB,3,MIN,6,1,1,4,65.2,60.0,90.0,60.9,63.0,1,1,0,0,0,1,0,0,2,0,1,0,0,,0,,0,0,0,39.6,0,0
Christian Westerman,10795,G,1,CIN,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Tyreek Hill,10799,WR,1,KC,1,0,1,0,59.9,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,6,1
D.J. Reader,10800,DI,16,HST,639,340,287,12,75.5,77.8,76.9,60.1,68.1,23,2,2,19,0,21,9,1,19,0,0,0,0,,0,,0,0,0,0.0,1,0
Marqui Christian,10801,S,16,LA,349,18,54,277,55.8,59.1,66.6,50.1,58.8,1,0,1,0,0,29,4,5,10,0,37,25,318,12.7,134,37,0,0,1,94.2,2,0
Jatavis Brown,10809,LB,15,LAC,637,25,213,399,53.4,49.1,68.0,61.1,56.8,2,1,0,1,1,74,19,10,29,1,71,60,555,9.3,331,23,1,0,3,103.9,2,0
Devante Bond,10817,LB,10,TB,248,21,160,67,47.1,57.1,74.0,54.7,40.0,2,0,1,1,0,16,3,2,8,0,11,9,147,16.3,87,54,0,0,0,118.8,1,0
DeAndre Houston-Carson,10819,S,8,CHI,47,2,9,36,64.8,52.4,47.3,54.4,66.9,1,0,1,0,0,4,0,1,1,0,2,2,18,9.0,7,9,0,0,0,104.2,0,0
Anthony Brown,10823,CB,15,DAL,690,23,219,448,64.1,63.9,63.8,61.6,62.9,6,2,1,3,0,36,3,6,15,1,57,39,465,11.9,231,49,3,1,5,103.3,2,0
Blake Countess,10830,S,5,LA,59,1,18,40,65.0,44.1,28.0,58.3,70.1,0,0,0,0,0,2,0,2,1,0,3,2,27,13.5,15,15,0,1,1,55.6,0,0
Danny Vitale,10831,FB,1,GB,1,0,1,0,60.0,60.0,46.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Derek Watt,10832,FB,2,LAC,2,1,1,0,40.4,60.0,69.4,60.0,27.2,0,0,0,0,0,1,0,0,0,0,1,1,12,12.0,12,12,0,0,0,116.7,0,0
Anthony Zettel,10836,ED,15,CLV,158,97,58,3,52.4,54.1,45.4,49.5,65.1,2,0,0,2,0,9,3,2,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Jordan Lucas,10838,S,7,KC,262,3,88,171,55.8,37.5,38.4,76.2,61.0,2,1,1,0,0,14,6,5,2,0,12,7,111,15.9,65,42,2,1,1,94.1,1,0
Kamu Grugier-Hill,10842,LB,16,PHI,330,12,158,160,63.0,64.1,75.4,62.7,59.5,1,1,0,0,0,28,8,3,15,0,20,15,118,7.9,71,22,0,1,1,68.3,0,0
Maurice Canady,10843,CB,1,BLT,12,0,5,7,55.7,60.0,73.6,,54.7,0,0,0,0,0,2,0,0,0,0,2,2,24,12.0,0,14,0,0,0,116.7,0,0
Kavon Frazier,10846,S,10,DAL,186,3,77,106,51.8,70.4,52.6,66.3,44.4,1,1,0,0,0,14,1,5,6,0,13,11,135,12.3,90,52,2,0,2,149.5,0,0
Elandon Roberts,10848,LB,16,NE,429,29,201,199,64.8,71.5,69.5,71.6,52.1,6,1,1,4,1,41,12,5,29,0,29,24,242,10.1,146,25,0,0,3,101.4,0,0
Will Parks,10853,S,16,DEN,572,37,201,334,74.0,65.2,54.8,53.7,75.7,4,0,2,2,0,28,4,6,10,1,26,16,183,11.4,81,31,0,1,2,66.7,1,1
Aaron Wallace,10856,ED,1,DEN,8,2,5,1,45.0,66.8,27.8,57.9,50.5,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jonathan Woodard,10860,ED,6,MIA,128,57,70,1,61.3,59.8,51.6,58.1,61.2,5,1,1,3,0,8,1,1,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Stephen Weatherly,10861,ED,16,MIN,524,307,204,13,66.8,70.1,40.7,58.0,66.6,27,3,6,18,0,28,2,6,23,1,2,1,19,19.0,21,19,0,0,0,83.3,3,0
Jalen Mills,10867,CB,8,PHI,457,1,129,327,57.2,63.1,42.2,58.3,55.8,0,0,0,0,0,36,3,8,9,0,49,32,516,16.1,155,68,1,0,9,107.2,4,1
Dwayne Washington,10870,HB,1,NO,1,0,1,0,60.0,60.0,79.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Trevor Bates,10873,LB,1,DET,3,0,3,0,66.3,61.0,87.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Charone Peake,10875,WR,1,NYJ,1,0,0,1,39.6,,77.4,,53.0,0,0,0,0,0,1,0,0,0,0,1,1,15,15.0,7,15,0,0,0,118.8,0,0
Jayron Kearse,10878,CB,15,MIN,203,5,74,124,67.9,76.3,90.8,65.2,62.1,2,1,0,1,0,16,2,0,11,0,16,13,89,6.8,57,17,0,0,1,89.8,2,1
Clayton Fejedelem,10879,S,14,CIN,167,7,43,117,88.8,63.7,85.0,60.4,88.4,2,0,1,1,0,20,3,2,5,1,9,7,54,7.7,21,15,1,0,0,128.7,0,0
Tyler Matakevich,10880,LB,3,PIT,54,4,25,25,72.6,69.0,59.3,55.7,69.8,0,0,0,0,0,4,3,1,1,0,4,4,37,9.3,7,21,0,0,0,105.2,0,0
Joe Walker,10885,LB,1,ARZ,1,0,1,0,60.0,60.0,60.1,,,,,,,,,,,,,,,,,,,,,,,0,0
Mike Hilton,10898,CB,15,PIT,595,60,144,391,69.9,76.8,78.7,48.7,72.0,7,1,4,2,0,48,3,4,23,0,69,48,488,10.2,196,46,2,1,7,93.1,3,0
Jarrod Wilson,10902,S,12,JAX,222,9,91,122,73.7,73.6,78.0,59.8,68.7,2,0,0,2,0,13,1,1,6,0,7,1,-1,-1.0,0,-1,0,0,2,39.6,0,0
Briean Boddy-Calhoun,10903,CB,14,CLV,656,18,190,448,62.0,45.0,45.2,74.1,63.0,4,0,3,1,0,47,5,12,12,1,59,48,506,10.5,296,67,0,0,2,102.4,1,0
Chris Milton,10914,CB,3,IND,56,1,17,38,47.7,62.5,62.1,,45.7,0,0,0,0,0,2,1,1,1,0,5,4,56,14.0,17,34,2,0,0,152.9,0,0
Isaiah Johnson,10935,S,13,TB,404,5,178,221,40.0,54.6,69.9,53.3,37.8,0,0,0,0,0,41,4,5,7,0,19,16,248,15.5,86,33,3,1,0,136.4,0,0
Cassanova McKinzy,10938,ED,3,WAS,38,24,11,3,52.5,41.0,70.5,62.0,61.9,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Matthias Farley,10953,S,5,IND,151,3,37,111,66.4,60.7,60.0,54.0,66.0,0,0,0,0,0,14,2,3,5,1,11,6,77,12.8,34,21,0,1,2,38.8,0,0
Justin Zimmer,10975,DI,1,ATL,9,6,3,0,59.3,61.5,,55.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Landrum,10992,ED,7,LAC,104,76,28,0,58.0,62.4,28.1,57.6,60.9,7,0,2,5,0,4,1,2,2,0,0,0,0,,0,,0,0,0,0.0,1,0
Trevor Williams,11004,CB,8,LAC,410,0,144,266,61.0,69.6,36.8,,58.4,0,0,0,0,0,23,0,5,4,0,30,23,336,14.6,96,53,3,1,3,132.1,1,0
Vontarrius Dora,11014,ED,2,ARZ,67,21,44,2,47.3,39.2,29.9,66.3,61.9,3,0,2,1,1,2,0,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Eddie Yarbrough,11033,ED,15,BUF,307,141,164,2,58.0,62.7,81.4,50.8,61.7,5,0,2,3,0,24,4,1,21,0,0,0,0,,0,,0,0,0,0.0,1,0
Sharrod Neasman,11050,S,11,ATL,436,3,154,279,67.8,64.2,45.8,57.5,67.5,0,0,0,0,0,36,7,9,15,0,29,19,172,9.1,58,30,4,0,4,121.0,1,0
Joshua Perkins,11051,TE,1,PHI,1,0,1,0,60.0,60.0,90.7,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Brian Poole,11052,CB,16,ATL,833,35,254,544,61.3,63.7,56.1,75.2,60.5,6,3,2,1,0,55,13,14,23,0,73,52,598,11.5,280,51,4,3,4,96.7,7,3
Destiny Vaeao,11083,DI,6,NYJ,157,99,57,1,50.3,47.2,68.1,57.0,59.5,3,1,1,1,0,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Trevon Coley,11093,DI,16,CLV,614,303,299,12,48.8,55.3,29.4,48.5,55.4,8,1,0,7,0,25,8,10,17,0,2,2,15,7.5,7,10,0,0,0,97.9,2,0
Patrick Onwuasor,11100,LB,16,BLT,435,58,178,199,59.8,47.7,66.5,70.3,67.0,12,6,6,0,0,37,8,7,22,2,24,18,139,7.7,59,20,2,1,2,99.1,2,0
Michael Pierce,11101,DI,14,BLT,388,236,147,5,90.8,91.8,54.4,69.3,78.6,20,0,2,18,0,27,5,3,19,0,0,0,0,,0,,0,0,0,0.0,0,0
Tra Carson,11104,FB,1,GB,1,0,1,0,63.0,62.0,78.0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Charles Washington,11137,S,1,DET,1,0,1,0,60.0,60.0,35.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kentrell Brice,11142,S,14,GB,648,11,253,384,52.1,50.0,40.0,72.5,51.5,2,1,0,1,0,42,3,12,10,0,29,23,341,14.8,141,67,3,0,3,150.1,0,0
Reggie Gilbert,11147,ED,16,GB,487,241,196,50,63.5,64.3,71.1,55.4,67.6,21,3,5,13,2,31,1,3,24,0,3,3,25,8.3,13,11,0,0,0,101.4,0,0
Josh Hawkins,11149,CB,2,PHI,7,0,2,5,71.8,60.0,23.7,,71.9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Brian Price,11157,DI,13,CLV,210,108,98,4,56.1,54.8,60.1,59.0,57.7,3,0,0,3,0,10,4,1,7,0,0,0,0,,0,,0,0,0,0.0,0,0
Joel Heath,11162,DI,4,HST,44,24,20,0,45.7,44.0,69.9,57.2,60.0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ufomba Kamalu,11164,ED,2,NE,22,17,5,0,52.6,58.0,68.1,53.2,,2,0,0,2,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Eric Lee,11165,ED,9,DET,97,63,33,1,50.6,56.0,29.8,54.0,60.4,5,0,0,5,0,5,2,2,5,0,0,0,0,,0,,0,0,0,0.0,1,0
Brennan Scarlett,11169,LB,8,HST,108,15,49,44,89.9,64.8,50.3,69.2,90.4,2,0,2,0,0,10,1,2,5,1,5,3,18,6.0,13,8,0,1,2,27.5,1,0
Terrance Smith,11181,LB,7,KC,172,26,20,126,42.7,34.9,72.0,70.2,42.0,3,1,0,2,0,12,3,1,3,0,20,14,157,11.2,109,21,0,0,0,93.1,1,0
Nicholas Grigsby,11187,LB,5,DET,28,2,13,13,45.5,45.5,58.9,73.6,49.7,1,0,1,0,0,3,1,1,1,0,2,1,10,10.0,12,10,0,0,0,64.6,0,0
Cory Littleton,11190,LB,16,LA,964,80,360,524,66.2,42.8,82.2,66.3,83.1,14,4,0,10,2,95,17,7,53,0,71,54,602,11.1,318,45,2,3,8,92.6,4,0
James Burgess,11202,LB,3,CLV,76,9,44,23,41.3,49.8,25.8,39.8,50.2,3,0,0,3,0,5,0,5,3,0,3,1,14,14.0,11,14,0,0,0,49.3,0,0
Lafayette Pitts,11210,CB,5,BUF,83,0,29,54,56.7,66.6,29.9,,54.3,0,0,0,0,0,2,0,3,0,0,7,3,31,10.3,28,18,0,0,0,56.3,0,0
Jonathan Jones,11217,CB,16,NE,517,23,135,359,64.0,76.6,72.1,58.4,61.0,4,2,1,1,0,46,4,6,16,0,69,47,519,11.0,275,61,4,3,4,91.4,5,1
Cre'Von LeBlanc,11218,CB,10,PHI,382,2,101,279,64.3,63.2,70.3,55.6,63.9,0,0,0,0,0,20,5,3,4,0,45,30,361,12.0,193,54,1,0,1,98.5,2,0
Ken Crawley,11224,CB,10,NO,409,3,136,270,50.7,69.0,76.9,52.9,48.9,1,0,0,1,0,30,1,2,8,0,42,30,484,16.1,112,58,4,0,4,141.4,6,0
De'Vante Harris,11227,CB,5,TB,97,1,31,65,65.1,35.8,35.0,59.1,72.4,0,0,0,0,0,6,1,3,1,0,9,6,73,12.2,35,31,0,0,3,91.4,0,0
Tommylee Lewis,11231,WR,1,NO,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Mitchell Loewen,11232,ED,1,DET,4,4,0,0,55.9,,,55.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Andrew Adams,11240,S,12,TB,370,7,137,226,59.3,30.5,29.4,58.9,69.0,1,0,1,0,0,31,3,13,9,0,28,16,169,10.6,70,19,0,4,5,35.3,1,0
Dont'e Deayon,11242,CB,4,NYG,115,0,36,79,66.5,72.7,49.1,,64.1,0,0,0,0,0,4,1,2,1,0,7,4,51,12.8,11,28,0,0,1,80.1,1,0
Romeo Okwara,11250,ED,15,DET,716,418,288,10,64.0,73.0,60.7,50.3,68.6,39,8,7,24,0,24,9,4,23,1,2,1,23,23.0,21,23,0,0,1,91.7,2,0
Doug Middleton,11262,S,4,NYJ,231,4,81,146,58.5,54.9,91.0,54.6,61.9,0,0,0,0,0,18,3,0,1,0,8,6,99,16.5,36,29,2,0,2,155.7,1,0
Tyvis Powell,11291,S,5,SF,104,2,47,55,32.1,55.3,52.4,56.3,30.6,0,0,0,0,0,4,0,0,1,0,8,7,93,13.3,56,25,2,0,0,154.7,0,0
Antwaun Woods,11332,DI,15,DAL,585,296,284,5,68.9,74.7,68.1,52.5,72.1,14,2,3,9,1,20,9,2,16,0,0,0,0,,0,,0,0,0,0.0,3,0
Ben Braunecker,11335,TE,1,CHI,1,0,0,1,60.0,,79.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,0
Roy Robertson-Harris,11341,DI,16,CHI,354,270,82,2,72.3,73.9,60.3,60.6,84.0,28,4,7,17,0,10,9,1,11,0,0,0,0,,0,,0,0,1,0.0,0,0
C.J. Ham,11347,FB,1,MIN,1,0,1,0,60.0,60.0,89.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kenneth Durden,11352,CB,3,TEN,12,0,8,4,65.0,60.5,,,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tony McRae,11358,CB,6,CIN,82,1,18,63,61.8,65.0,63.2,59.1,61.1,0,0,0,0,0,3,0,2,0,0,11,9,118,13.1,123,43,1,0,1,141.7,0,0
Branden Jackson,11394,ED,9,SEA,258,155,101,2,59.7,61.9,77.0,53.2,64.8,10,1,1,8,0,8,3,2,8,0,0,0,0,,0,,0,0,0,0.0,0,0
Javien Elliott,11418,CB,11,TB,351,18,113,220,63.9,43.9,59.0,56.9,68.0,2,0,1,1,0,23,4,5,9,0,31,25,234,9.4,148,24,0,1,0,84.7,0,0
Jeff Richards,11517,CB,2,LAC,2,0,1,1,70.2,60.0,69.2,,60.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Myles Garrett,11756,ED,16,CLV,1012,599,379,34,86.9,80.1,65.0,86.2,76.2,67,15,16,36,5,24,5,5,33,3,3,3,29,9.7,27,15,0,0,0,106.9,12,3
Solomon Thomas,11758,ED,16,SF,644,337,295,12,63.5,66.7,55.5,58.3,58.8,28,1,6,21,0,26,4,6,16,0,1,1,22,22.0,7,22,0,0,0,118.8,2,0
Jamal Adams,11761,S,16,NYJ,1119,82,426,611,89.8,78.0,79.0,89.9,89.6,22,4,5,13,2,94,19,9,44,3,48,24,291,12.1,122,49,1,1,6,67.3,2,0
Marshon Lattimore,11766,CB,16,NO,907,5,286,616,74.4,75.2,77.2,51.2,72.9,0,0,0,0,0,54,4,4,9,4,77,51,783,15.4,261,50,2,2,6,97.5,3,0
Haason Reddick,11768,LB,16,ARZ,846,111,368,367,60.8,59.0,66.7,78.7,57.5,18,4,4,10,2,54,22,12,35,1,43,36,309,8.6,231,18,0,0,2,96.6,5,1
Derek Barnett,11769,ED,6,PHI,234,169,64,1,67.5,76.4,78.8,62.3,59.1,17,3,5,9,0,12,2,1,13,0,0,0,0,,0,,0,0,0,0.0,2,0
Malik Hooker,11770,S,14,IND,912,0,351,561,79.1,71.3,74.2,,81.6,0,0,0,0,0,34,12,6,2,0,7,4,51,12.8,25,24,1,2,2,80.1,1,0
Marlon Humphrey,11771,CB,14,BLT,718,1,218,499,78.6,67.7,49.4,58.5,81.6,0,0,0,0,0,39,5,9,8,1,80,42,464,11.0,163,42,4,2,10,76.3,7,0
Jonathan Allen,11772,DI,16,WAS,780,466,311,3,69.7,65.2,69.3,68.2,61.2,36,8,7,21,0,37,14,4,29,0,0,0,0,,0,,0,0,0,0.0,2,0
Adoree' Jackson,11773,CB,16,TEN,959,7,374,578,73.0,84.0,74.5,81.4,69.0,2,0,0,2,1,68,5,4,19,0,105,66,823,12.5,242,68,5,2,7,95.1,2,0
Jarrad Davis,11776,LB,16,DET,976,127,392,457,51.0,32.9,53.4,74.5,64.5,30,6,3,21,0,74,23,17,40,1,52,40,344,8.6,233,38,2,0,2,106.6,4,0
Charles Harris,11777,ED,11,MIA,347,177,165,5,60.4,54.8,45.9,63.6,67.2,20,1,3,16,0,12,4,3,7,0,1,1,-4,-4.0,2,-4,0,0,0,79.2,4,1
Gareon Conley,11779,CB,14,OAK,679,1,305,373,64.0,69.0,55.6,56.2,61.5,0,0,0,0,0,33,5,5,9,0,50,27,369,13.7,144,48,3,3,10,72.8,4,0
Jabrill Peppers,11780,S,16,CLV,766,69,283,414,77.6,74.1,67.2,58.8,77.3,12,1,3,8,0,59,14,11,20,0,35,24,249,10.4,125,32,5,1,4,116.5,2,0
Takkarist McKinley,11781,ED,15,ATL,619,410,194,15,62.1,59.2,48.7,66.5,48.0,50,8,8,34,0,12,4,3,16,0,1,1,17,17.0,24,17,0,0,0,118.8,3,0
Tre'Davious White,11782,CB,16,BUF,961,2,402,557,61.0,53.6,53.5,55.5,62.5,0,0,0,0,0,48,4,10,11,0,52,30,357,11.9,94,43,2,2,5,75.6,10,4
Taco Charlton,11783,ED,11,DAL,402,225,169,8,66.5,68.5,72.1,59.1,62.1,17,1,4,12,1,16,7,1,12,0,1,0,0,,0,,0,0,0,39.6,1,0
T.J. Watt,11785,ED,16,PIT,903,458,314,131,75.7,83.2,40.5,78.7,38.7,52,13,11,28,2,46,5,11,47,6,24,18,202,11.2,142,24,0,0,1,99.7,6,3
Reuben Foster,11786,LB,6,SF,337,31,125,181,44.3,52.9,28.3,63.0,42.6,5,0,3,2,0,27,2,12,14,0,27,20,228,11.4,166,38,2,0,1,123.7,2,0
Kevin King,11788,CB,6,GB,305,1,119,185,56.6,49.3,58.0,56.2,59.9,0,0,0,0,0,13,3,3,2,0,23,12,153,12.8,63,31,2,1,0,84.1,2,1
Budda Baker,11791,CB,14,ARZ,939,65,410,464,65.9,77.0,71.7,60.5,60.6,13,3,0,10,0,82,14,12,40,1,69,58,594,10.2,397,45,3,0,1,117.0,4,0
Marcus Maye,11794,S,6,NYJ,393,2,170,221,80.0,75.0,77.6,95.2,71.2,1,1,0,0,0,31,6,5,5,1,4,2,18,9.0,10,10,1,1,1,62.5,0,0
Curtis Samuel,11795,WR,1,CAR,2,0,1,1,64.7,60.0,40.8,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,0
Marcus Williams,11797,S,16,NO,956,11,306,639,74.0,72.8,74.7,93.6,69.5,1,1,0,0,0,44,4,7,1,1,17,12,235,19.6,82,58,5,2,0,113.0,1,0
Sidney Jones,11798,CB,9,PHI,321,3,80,238,47.5,50.2,29.6,55.5,47.6,1,0,0,1,0,20,4,8,7,0,46,31,292,9.4,161,30,2,0,2,99.2,2,1
Quincy Wilson,11801,CB,13,IND,435,1,127,307,65.6,72.5,62.6,66.0,62.9,0,0,0,0,0,19,5,3,4,0,36,26,275,10.6,131,32,1,1,1,91.8,4,0
Tyus Bowser,11802,ED,15,BLT,164,80,53,31,63.8,56.6,56.1,64.4,62.1,11,1,0,10,0,1,1,0,1,0,1,1,-1,-1.0,4,-1,0,0,0,79.2,1,0
Ryan Anderson,11804,ED,13,WAS,164,91,62,11,86.8,83.8,80.3,57.9,88.8,11,2,1,8,0,9,3,2,7,1,1,0,0,,0,,0,0,0,39.6,0,0
Justin Evans,11805,S,10,TB,605,2,229,374,67.6,70.8,74.8,55.5,65.8,1,0,0,1,0,45,5,4,11,0,20,17,201,11.8,51,39,2,1,2,121.0,1,0
DeMarcus Walker,11806,DI,3,DEN,21,16,5,0,85.0,73.2,70.7,74.8,,4,1,0,3,0,2,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Teez Tabor,11808,CB,10,DET,276,4,96,176,32.2,65.7,79.1,50.9,29.9,0,0,0,0,0,21,2,1,5,0,27,22,371,16.9,88,45,4,0,0,158.3,5,1
Raekwon McMillan,11809,LB,16,MIA,831,31,434,366,62.6,82.2,62.3,49.9,42.0,3,0,0,3,0,85,17,13,55,2,41,36,368,10.2,190,29,6,0,0,143.6,1,0
Dalvin Tomlinson,11810,DI,16,NYG,628,309,317,2,77.7,82.1,79.2,55.6,60.9,18,0,0,18,0,36,15,0,27,0,1,1,14,14.0,7,14,0,0,0,118.8,0,0
Obi Melifonwu,11811,S,2,NE,20,4,5,11,55.2,60.5,78.9,53.1,56.3,0,0,0,0,0,1,0,0,0,0,1,1,5,5.0,0,5,0,0,0,87.5,0,0
Zach Cunningham,11812,LB,14,HST,753,34,269,450,65.6,76.5,58.6,54.4,57.2,7,0,2,5,0,86,17,12,48,2,73,60,543,9.1,332,31,2,1,3,101.1,1,0
Tanoh Kpassagnon,11814,ED,9,KC,115,83,21,11,71.7,75.4,47.4,66.7,53.9,11,0,1,10,0,3,0,0,1,0,1,0,0,,0,,0,0,0,39.6,0,0
Chidobe Awuzie,11815,CB,15,DAL,886,1,327,558,64.8,53.6,58.3,58.7,66.1,0,0,0,0,0,68,7,9,11,1,84,54,718,13.3,148,38,4,1,7,102.2,1,0
Josh Jones,11816,S,11,GB,502,32,191,279,62.3,67.5,60.3,63.2,59.2,7,1,0,6,0,37,14,6,14,0,26,17,183,10.8,94,29,1,0,1,98.7,1,0
Larry Ogunjobi,11820,DI,16,CLV,930,563,346,21,62.7,70.8,52.9,58.8,53.6,36,7,8,21,0,36,7,5,33,1,1,1,8,8.0,1,8,1,0,0,139.6,4,0
Ahkello Witherspoon,11821,CB,13,SF,700,0,269,431,44.5,66.4,55.0,,39.8,0,0,0,0,0,34,4,8,6,0,68,37,425,11.5,160,45,5,0,1,98.0,10,3
Dawuane Smoot,11823,ED,8,JAX,171,125,41,5,71.6,67.8,52.7,67.1,63.7,13,0,4,9,0,4,1,1,4,0,1,0,0,,0,,0,0,0,39.6,1,0
Jordan Willis,11828,ED,16,CIN,537,295,240,2,53.6,51.4,29.8,55.5,61.6,20,2,4,14,1,14,6,6,13,0,0,0,0,,0,,0,0,0,0.0,1,0
Chris Wormley,11829,DI,16,BLT,401,232,163,6,68.1,69.7,40.1,63.0,54.8,20,1,1,18,5,13,2,3,9,0,0,0,0,,0,,0,0,0,0.0,1,0
Duke Riley,11830,LB,14,ATL,408,7,157,244,43.5,29.7,36.7,50.4,57.6,1,0,1,0,0,42,14,12,14,0,36,30,272,9.1,186,51,3,0,1,125.9,1,0
Alex Anzalone,11831,LB,16,NO,487,63,124,300,70.5,51.3,76.3,76.4,72.0,15,2,3,10,0,43,9,6,17,2,28,23,186,8.1,102,22,1,1,1,91.4,1,0
Daeshon Hall,11832,ED,3,PHI,18,15,3,0,76.4,66.1,74.7,68.5,,2,1,0,1,0,1,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Tim Williams,11833,ED,7,BLT,120,77,32,11,74.2,80.1,66.0,66.9,64.3,7,2,1,4,0,5,1,0,6,0,0,0,0,,0,,0,0,0,0.0,1,0
Tarell Basham,11835,ED,8,NYJ,99,62,34,3,69.1,75.4,79.7,57.3,62.7,4,0,2,2,0,4,1,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Fabian Moreau,11836,CB,16,WAS,840,8,273,559,60.4,70.1,77.7,60.5,58.3,1,0,0,1,0,44,7,4,12,3,61,40,578,14.5,273,90,3,1,4,105.8,8,0
Derek Rivers,11838,ED,6,NE,78,61,16,1,49.6,57.4,74.2,48.8,61.1,4,1,0,3,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Shaquill Griffin,11845,CB,16,SEA,941,1,335,605,54.7,67.1,59.2,56.2,51.9,0,0,0,0,0,54,9,10,16,0,77,51,677,13.3,196,57,4,2,5,100.4,5,0
Jourdan Lewis,11846,CB,12,DAL,187,11,41,135,78.1,86.8,54.0,67.1,74.7,2,0,0,2,0,9,2,2,4,0,27,18,199,11.1,108,45,1,1,0,85.3,0,0
John Johnson III,11847,S,16,LA,961,16,350,595,84.1,76.5,88.2,58.3,86.1,2,0,2,0,0,85,19,6,31,1,41,31,285,9.2,113,32,5,4,7,94.1,0,0
Montravius Adams,11848,DI,16,GB,213,117,96,0,69.3,67.4,48.1,62.8,60.0,6,2,0,4,0,13,6,1,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Delano Hill,11849,S,13,SEA,320,16,102,202,62.1,74.2,72.1,56.8,56.1,3,0,2,1,0,16,8,3,5,0,15,10,154,15.4,68,41,2,0,1,140.0,1,0
Cameron Sutton,11850,CB,11,PIT,240,19,52,169,54.2,52.4,67.6,48.9,55.9,2,0,2,0,0,18,0,1,5,0,30,23,323,14.0,79,40,3,1,1,130.3,0,0
Kenny Golladay,11851,WR,1,DET,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,4,1
Cordrea Tankersley,11852,CB,1,MIA,29,0,15,14,53.6,65.3,36.1,,49.4,0,0,0,0,0,2,0,1,0,0,3,3,42,14.0,10,21,0,0,0,118.8,0,0
Rasul Douglas,11854,CB,13,PHI,543,0,152,391,69.6,77.9,68.0,,67.9,0,0,0,0,0,53,4,6,22,0,73,50,641,12.8,249,38,3,3,0,92.3,2,0
Nazair Jones,11857,DI,9,SEA,132,72,59,1,57.1,65.8,28.7,57.1,59.5,4,0,2,2,0,5,3,2,4,0,0,0,0,,0,,0,0,0,0.0,2,0
Trey Hendrickson,11858,ED,5,NO,136,78,55,3,70.0,68.0,75.5,64.5,70.4,10,0,3,7,0,7,1,0,4,0,0,0,0,,0,,0,0,0,0.0,1,1
Vince Biegel,11863,ED,3,NO,3,1,2,0,59.4,60.0,88.2,59.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
